anzahl;vorname;geschlecht;position
2;Mira;w;1
2;Jamal;m;1
2;Naya;w;1
2;Jan;m;1
2;Nayla;w;1
2;Jan-Erik;m;1
2;Nela;w;1
2;John;m;1
2;Nele;w;1
2;Joshua;m;1
2;Nora;w;1
2;Justus;m;1
2;Paula;w;1
2;Leander;m;1
2;Tala;w;1
2;Lennard;m;1
2;Tuana;w;1
2;Lennox;m;1
2;Victoria;w;1
2;Leonardo;m;1
2;Viktoria;w;1
2;Lion;m;1
2;Wiktoria;w;1
2;Luan;m;1
2;Yağmur;w;1
2;Luis;m;1
2;Zara;w;1
2;Mario;m;1
2;Zeliha;w;1
2;Mark;m;1
2;Mateo;m;1
2;Maxim;m;1
2;Mehmet;m;1
2;Miran;m;1
2;Nico;m;1
2;Niklas;m;1
2;Noyan;m;1
2;Oliver;m;1
2;Philipp;m;1
2;Poyraz;m;1
2;Rayan;m;1
2;Richard;m;1
2;Samuel;m;1
2;Serkan;m;1
2;Simon;m;1
2;Theodor;m;1
2;Wiktor;m;1
2;Yiğit;m;1
2;Ömer;m;1
1;Ulrich;m;5
1;Elisabeth;w;5
1;Adetokunbo;m;4
1;Andrea;w;4
1;Karl;m;4
1;Han;w;4
1;Markus;m;4
1;Luzia;w;4
1;Pavel;m;4
1;Sylvia;w;4
1;Akhigbe;m;3
1;Andreas;m;3
1;Agafia;w;3
1;Dang;m;3
1;Alice;w;3
1;Daniel;m;3
1;Aseye;w;3
1;Detlef;m;3
1;Bao;w;3
1;Dieter;m;3
1;Bear;w;3
1;Djiffo;m;3
1;Brigitte;w;3
1;Ekechukwu;m;3
1;Brunhilde;w;3
1;Floria;m;3
1;Charlotte;w;3
1;Frank;m;3
1;Christina;w;3
1;Gerhard;m;3
1;Clara;w;3
1;Giano;m;3
1;Daniella;w;3
1;Günter;m;3
1;Franziska;w;3
1;Henry;m;3
1;Gabriele;w;3
1;Herbert;m;3
1;Inge;w;3
1;Jayden;m;3
1;Jennifer;w;3
1;Jerome;m;3
1;Josette;w;3
1;Jonas;m;3
1;Julea;w;3
1;Kaan;m;3
1;Lea;w;3
1;Karl;m;3
1;Lina;w;3
1;Klaus;m;3
1;Mabenzaka;w;3
1;Liu;m;3
1;Magdalena;w;3
1;Manilo;m;3
1;Manuela;w;3
1;Mavinga;m;3
1;Margarete;w;3
1;Maximilian;m;3
1;Margret;w;3
1;Mohammed;m;3
1;Maria;w;3
1;Nikolaus;m;3
1;Mia;w;3
1;Noah;m;3
1;Mohammed;w;3
1;Noël;m;3
1;Monika;w;3
1;Oskar;m;3
1;Nur;w;3
1;Paul;m;3
1;Pearl;w;3
1;Phi;m;3
1;Sara;w;3
1;Sebastian;m;3
1;Sky;w;3
1;Tiberius;m;3
1;Sonja;w;3
1;Tolga;m;3
1;Sophie;w;3
1;Wolfhard;m;3
1;Vania;w;3
1;Verena;w;3
1;Wilhelmine;w;3
1;Ada;w;2
1;Adelheid;w;2
1;Ah-Rin;w;2
1;Ahsan;w;2
1;Ahu;w;2
1;Abdullah;m;2
1;Alesia;w;2
1;Ahmedov;m;2
1;Amber;w;2
1;Alesio;m;2
1;Amira;w;2
1;Andres;m;2
1;Amma;w;2
1;André;m;2
1;Andjeli;w;2
1;Anh;m;2
1;Anessa;w;2
1;Anwar;m;2
1;Annelie;w;2
1;Aras;m;2
1;Annemarie;w;2
1;Asaf;m;2
1;Annett;w;2
1;Ayaz;m;2
1;Antonie;w;2
1;Ayobami;m;2
1;Arin;w;2
1;Ayshe;m;2
1;Asel;w;2
1;Balthasar;m;2
1;Askhatovna;w;2
1;Bao;m;2
1;Aurelia;w;2
1;Baran;m;2
1;Avşin;w;2
1;Benedikt;m;2
1;Aya;w;2
1;Byursel;m;2
1;Aylinova;w;2
1;Bülent;m;2
1;Bahar;w;2
1;Can;m;2
1;Beatrice;w;2
1;Chukwuka;m;2
1;Berfin;w;2
1;Collin;m;2
1;Carlotta;w;2
1;Cristiano;m;2
1;Carmen;w;2
1;Damien;m;2
1;Cerilla;w;2
1;Damion;m;2
1;Charlotte;w;2
1;Danai;m;2
1;Christina;w;2
1;Danial;m;2
1;Collien;w;2
1;David;m;2
1;Cüya;w;2
1;Demirev;m;2
1;Daniela;w;2
1;Denisovič;m;2
1;Diana;w;2
1;Deniz;m;2
1;Dilara;w;2
1;Dennis;m;2
1;Djevrije;w;2
1;Devin;m;2
1;Dorothea;w;2
1;Dianny;m;2
1;Doulcée;w;2
1;Didier;m;2
1;Edith;w;2
1;Dietrich;m;2
1;Eftichia;w;2
1;Dominique;m;2
1;Elaine;w;2
1;Efe;m;2
1;Eleonora;w;2
1;Eicke;m;2
1;Elif;w;2
1;Elian;m;2
1;Eliza;w;2
1;Elrico;m;2
1;Emilia;w;2
1;Elyan;m;2
1;Emilie;w;2
1;Elyas;m;2
1;Emmanuella;w;2
1;Emilian;m;2
1;Eslem;w;2
1;Emilov;m;2
1;Esther;w;2
1;Emre;m;2
1;Fadila;w;2
1;Enes;m;2
1;Firuze;w;2
1;Engin;m;2
1;Flavia;w;2
1;Eremia;m;2
1;Freyja;w;2
1;Eren;m;2
1;Frieda;w;2
1;Eric;m;2
1;Galina;w;2
1;Erik;m;2
1;Geraldine;w;2
1;Evan;m;2
1;Gisela;w;2
1;Felix;m;2
1;Gül;w;2
1;Filipe;m;2
1;Güldeste;w;2
1;Finn;m;2
1;Hannah;w;2
1;Fox;m;2
1;Hatice;w;2
1;Frank;m;2
1;Helene;w;2
1;Franklin;m;2
1;Hira;w;2
1;Fritz;m;2
1;Ibram;w;2
1;Frédéric;m;2
1;Ifeoluwa;w;2
1;Gerasimos;m;2
1;Irma;w;2
1;Gereon;m;2
1;Isoken;w;2
1;Giuliano;m;2
1;Izabela;w;2
1;Giulijano;m;2
1;Jacquline;w;2
1;Gurur;m;2
1;Jeritza;w;2
1;Hafiz;m;2
1;Jesamin;w;2
1;Hai;m;2
1;Jilanta;w;2
1;Hamza;m;2
1;Joana;w;2
1;Hans;m;2
1;Joleen;w;2
1;Heiko;m;2
1;Jolie;w;2
1;Henry;m;2
1;Joline;w;2
1;Holger;m;2
1;Josefine;w;2
1;Ibrahim;m;2
1;Josephin;w;2
1;Inan;m;2
1;Josephine;w;2
1;Inioluwa;m;2
1;Joséphine;w;2
1;Ismail;m;2
1;Justyna;w;2
1;Iulian;m;2
1;Kahsama;w;2
1;Ivan;m;2
1;Kalid;w;2
1;Jakob;m;2
1;Kamilla;w;2
1;Jens;m;2
1;Karin;w;2
1;Jes;m;2
1;Katharina;w;2
1;Johan;m;2
1;Kim;w;2
1;Jonas;m;2
1;Leonie;w;2
1;Jordan;m;2
1;Lilou;w;2
1;José;m;2
1;Lisa;w;2
1;Jozef;m;2
1;Liva;w;2
1;Juan;m;2
1;Livia;w;2
1;Justus;m;2
1;Liza;w;2
1;Kaan;m;2
1;Lorena;w;2
1;Kadir;m;2
1;Lotta;w;2
1;Kalel;m;2
1;Louisa;w;2
1;Karl;m;2
1;Lucy;w;2
1;Khamis;m;2
1;Luisa;w;2
1;Klaus;m;2
1;Luise;w;2
1;Konstantin;m;2
1;Lux;w;2
1;Kwesi;m;2
1;Madlen;w;2
1;Kylian;m;2
1;Magdalena;w;2
1;Lascha;m;2
1;Maja;w;2
1;Lean;m;2
1;Malaak;w;2
1;Lemmy;m;2
1;Malgorzata;w;2
1;Leon;m;2
1;Marah;w;2
1;Leonidas;m;2
1;Margareta;w;2
1;Lian;m;2
1;Mariola;w;2
1;Lino;m;2
1;Melanie;w;2
1;Lokman;m;2
1;Melinda;w;2
1;Louis;m;2
1;Mia;w;2
1;Luca;m;2
1;Michaela;w;2
1;Luciano;m;2
1;Midori;w;2
1;Lucius;m;2
1;Mila;w;2
1;Lukas;m;2
1;Milagros;w;2
1;Mahé;m;2
1;Milayne;w;2
1;Manuel;m;2
1;Mimi;w;2
1;Marcel;m;2
1;Mina;w;2
1;Marco;m;2
1;Mira;w;2
1;Marian;m;2
1;Mitkova;w;2
1;Marios;m;2
1;Mizgin;w;2
1;Marten;m;2
1;Nadja;w;2
1;Mathis;m;2
1;Naime;w;2
1;Max;m;2
1;Nardinelli;w;2
1;Melisa;m;2
1;Narin;w;2
1;Mert;m;2
1;Naíma;w;2
1;Miguel;m;2
1;Nefeli;w;2
1;Mihiro;m;2
1;Nicole;w;2
1;Mike;m;2
1;Niki;w;2
1;Milu;m;2
1;Nikolaeva;w;2
1;Mirac;m;2
1;Nisa;w;2
1;Miraç;m;2
1;Nissrin;w;2
1;Mohamad;m;2
1;Niusha;w;2
1;Moritz;m;2
1;Njoki;w;2
1;Muaz;m;2
1;Noabelle;w;2
1;Naftali;m;2
1;Noam;w;2
1;Nelson;m;2
1;Novalee;w;2
1;Nenad;m;2
1;Nurgül;w;2
1;Neto;m;2
1;Ola;w;2
1;Nico;m;2
1;Olaedo;w;2
1;Nicolas;m;2
1;Olivia;w;2
1;Niklas;m;2
1;Osaruguemwen;w;2
1;Nikolas;m;2
1;Oseme;w;2
1;Nour;m;2
1;Pia;w;2
1;Noé;m;2
1;Raphaella;w;2
1;Nwufor;m;2
1;Rhea;w;2
1;Oghomwen;m;2
1;Rikki;w;2
1;Oliver;m;2
1;Rita;w;2
1;Osama;m;2
1;Ruth;w;2
1;Oskar;m;2
1;Sabah;w;2
1;Otto;m;2
1;Sabrina;w;2
1;Pablo;m;2
1;Safiyah;w;2
1;Pascal;m;2
1;Salomé;w;2
1;Patric;m;2
1;Samantha;w;2
1;Pawel;m;2
1;Samira;w;2
1;Pepe;m;2
1;Sarah;w;2
1;Ragnar;m;2
1;Sayen;w;2
1;Raheem;m;2
1;Schanel;w;2
1;Richard;m;2
1;Seline;w;2
1;Ronald;m;2
1;Sevel;w;2
1;Roy;m;2
1;Simona;w;2
1;Ruben;m;2
1;Simone;w;2
1;Ruoshui;m;2
1;Slavova;w;2
1;Sami;m;2
1;Smail;w;2
1;Sascha;m;2
1;Sofie;w;2
1;Sebastian;m;2
1;Sonja;w;2
1;Seyit;m;2
1;Stefanie;w;2
1;Shemilore;m;2
1;Su;w;2
1;Sherif;m;2
1;Sue;w;2
1;Sıddık;m;2
1;Susanne;w;2
1;Simon;m;2
1;Sylvia;w;2
1;Stefan;m;2
1;Tanya;w;2
1;Stefano;m;2
1;Thy;w;2
1;Syuleyman;m;2
1;Ursula;w;2
1;Tahsin;m;2
1;Uta;w;2
1;Talha;m;2
1;Valea;w;2
1;Taylor;m;2
1;Valentinova;w;2
1;Terence;m;2
1;Vasileva;w;2
1;Theodor;m;2
1;Viktoria;w;2
1;Tsvetanov;m;2
1;Wiktoria;w;2
1;Ubachi;m;2
1;Wilma;w;2
1;Unai;m;2
1;Xanim;w;2
1;Veselinov;m;2
1;Yasser;w;2
1;Viktor;m;2
1;Yumit;w;2
1;Willi;m;2
1;Zuzanna;w;2
1;Yakari;m;2
1;Élohé;w;2
1;Yağız;m;2
1;Yusuf;m;2
1;Ömer;m;2
1;Ünal;m;2
1;Aaliyah;w;1
1;Adelina;w;1
1;Adriana;w;1
1;Aila;w;1
1;Alea;w;1
1;Aleah;w;1
1;Alessia;w;1
1;Alessia-Jane;w;1
1;Alexandra;w;1
1;Aleyna;w;1
1;Alia;w;1
1;Aliaa;w;1
1;Alica-Chayenne;w;1
1;Alice;w;1
1;Aliya;w;1
1;Aliyah;w;1
1;Alycia;w;1
1;Amalia;w;1
1;Amanda;w;1
1;Amar;w;1
1;Aaron;m;1
1;Amelie-Sophie;w;1
1;Abbas;m;1
1;Amila;w;1
1;Abdallah;m;1
1;Amilah;w;1
1;Abderraouf;m;1
1;Amilia;w;1
1;Abdulkadir;m;1
1;Amina;w;1
1;Abdullah;m;1
1;Anaelle;w;1
1;Abel;m;1
1;Anamta;w;1
1;Adriano;m;1
1;Anastasija;w;1
1;Aiden;m;1
1;Andra;w;1
1;Aleksandar;m;1
1;Anesa;w;1
1;Aleksy;m;1
1;Angela;w;1
1;Alperen;m;1
1;Aniela;w;1
1;Amar;m;1
1;Annabel;w;1
1;Amiaz;m;1
1;Annabella;w;1
1;Anas;m;1
1;Annabelle;w;1
1;Andi;m;1
1;Anne-Rose;w;1
1;Angelo;m;1
1;Anouk;w;1
1;Anthony;m;1
1;Antonella;w;1
1;Antonio;m;1
1;Antonia;w;1
1;Aras;m;1
1;Ariyana;w;1
1;Arcan;m;1
1;Arsa;w;1
1;Arian;m;1
1;Aseal;w;1
1;Arsalan;m;1
1;Asena;w;1
1;Artar;m;1
1;Asiya;w;1
1;Artin;m;1
1;Aslıhan;w;1
1;Atilla-Can;m;1
1;Asude;w;1
1;Axel;m;1
1;Audrey;w;1
1;Ayan;m;1
1;Avalyn;w;1
1;Aykan-Cenk;m;1
1;Ayla;w;1
1;Ayman;m;1
1;Aylin;w;1
1;Baldur;m;1
1;Ayza;w;1
1;Baran;m;1
1;Açelya;w;1
1;Batıkan;m;1
1;Badia;w;1
1;Batuhan;m;1
1;Baria;w;1
1;Berat;m;1
1;Belinay;w;1
1;Bilal;m;1
1;Bella;w;1
1;Bjame;m;1
1;Beren;w;1
1;Bro;m;1
1;Berfin;w;1
1;Burak;m;1
1;Berlina;w;1
1;Caelan;m;1
1;Bernadette;w;1
1;Caleb;m;1
1;Berşin;w;1
1;Calio;m;1
1;Beyza;w;1
1;Canay;m;1
1;Bimka;w;1
1;Caner;m;1
1;Bissan;w;1
1;Cekdar-Amed;m;1
1;Boshra;w;1
1;Cem;m;1
1;Briana;w;1
1;Cesur;m;1
1;Brigitta;w;1
1;Chibuike;m;1
1;Caja;w;1
1;Christian;m;1
1;Calypso;w;1
1;Cristiano;m;1
1;Cara;w;1
1;Cyrus;m;1
1;Carolina;w;1
1;Danyel;m;1
1;Catalina;w;1
1;Dean-Elijah;m;1
1;Celien;w;1
1;Defkan;m;1
1;Charleen;w;1
1;Dijvar;m;1
1;Chihiro;w;1
1;Dion;m;1
1;Chinar;w;1
1;Dorin;m;1
1;Christine;w;1
1;Dragoş;m;1
1;Dahline;w;1
1;Dwyght;m;1
1;Daria;w;1
1;Dylan;m;1
1;Defne;w;1
1;Dzenit;m;1
1;Delia;w;1
1;Eden;m;1
1;Diana;w;1
1;Edgar;m;1
1;Dilyana;w;1
1;Ediz;m;1
1;Dreife;w;1
1;Efe;m;1
1;Dua;w;1
1;Ege;m;1
1;Duulim;w;1
1;Elia;m;1
1;Dyana;w;1
1;Elissio;m;1
1;Ebru;w;1
1;Elyas-Yildirim;m;1
1;Ecrin;w;1
1;Elyesa;m;1
1;El;w;1
1;Emil-Vincent;m;1
1;Ela;w;1
1;Emirhan;m;1
1;Elanaz;w;1
1;Emrah;m;1
1;Elanur;w;1
1;Enno;m;1
1;Eleni;w;1
1;Ensar;m;1
1;Elham;w;1
1;Enzo;m;1
1;Eliana;w;1
1;Eren;m;1
1;Eliel;w;1
1;Erfan;m;1
1;Elife;w;1
1;Eric;m;1
1;Elina;w;1
1;Ertan;m;1
1;Elis;w;1
1;Eser;m;1
1;Elisabeth;w;1
1;Evren;m;1
1;Elison;w;1
1;Eymen;m;1
1;Eliza;w;1
1;Fabian;m;1
1;Elizya;w;1
1;Farian;m;1
1;Ella;w;1
1;Federico;m;1
1;Ellien;w;1
1;Felipe;m;1
1;Elsa;w;1
1;Fenno;m;1
1;Emely;w;1
1;Ferdinand;m;1
1;Emiliya;w;1
1;Filip;m;1
1;Emina;w;1
1;Finn-Elias;m;1
1;Emmanuela;w;1
1;Florantino;m;1
1;Enisa;w;1
1;Florentin;m;1
1;Enya;w;1
1;Florian;m;1
1;Eslem;w;1
1;Fredi;m;1
1;Eylem;w;1
1;Fuad;m;1
1;Eylül;w;1
1;Gautama;m;1
1;Eylül-Nazli;w;1
1;Ghasem;m;1
1;Ezgi;w;1
1;Godwin;m;1
1;Fatma;w;1
1;Goud;m;1
1;Favour;w;1
1;Gowthan;m;1
1;Felizia;w;1
1;Görkem;m;1
1;Fenja;w;1
1;Güney;m;1
1;Feyza;w;1
1;Hadi;m;1
1;Fiona;w;1
1;Hannibal;m;1
1;Flora;w;1
1;Haroon;m;1
1;Frieda;w;1
1;Hasaan;m;1
1;Gulbarin;w;1
1;Henry;m;1
1;Gökce;w;1
1;Henryk;m;1
1;Gül;w;1
1;Hilmi;m;1
1;Gülbeyaz;w;1
1;Hirad;m;1
1;Hadia;w;1
1;Houdayfi;m;1
1;Hailie;w;1
1;Hussein;m;1
1;Haily;w;1
1;Iacov;m;1
1;Halime;w;1
1;Ibriyam;m;1
1;Hanen;w;1
1;İhsan;m;1
1;Havin;w;1
1;Ilja;m;1
1;Hawa;w;1
1;Ilyas;m;1
1;Hazal;w;1
1;Ioann;m;1
1;Hazel;w;1
1;Ionatan;m;1
1;Helin;w;1
1;Isa;m;1
1;Helwa;w;1
1;Ismet;m;1
1;Hermine;w;1
1;Ivan;m;1
1;Hilal;w;1
1;Ivica;m;1
1;Hira;w;1
1;Izzetali;m;1
1;Hira-Münevver;w;1
1;Jack;m;1
1;Huda;w;1
1;Jackson;m;1
1;Hümeyra;w;1
1;Jacob;m;1
1;Iara;w;1
1;Jaden;m;1
1;Iga;w;1
1;Jake;m;1
1;Ilav;w;1
1;Jamie;m;1
1;İlayda;w;1
1;Jamil;m;1
1;Ilenia;w;1
1;Jani;m;1
1;Imani;w;1
1;Jaro;m;1
1;Ina;w;1
1;Jason;m;1
1;Isabel;w;1
1;Jaydan;m;1
1;Isabelle;w;1
1;Jean-Elian;m;1
1;Ismira;w;1
1;Jesko;m;1
1;Jagoda;w;1
1;Johannes;m;1
1;Jamilah;w;1
1;Joseph;m;1
1;Janah;w;1
1;José;m;1
1;Jasmin;w;1
1;Jounes;m;1
1;Jasmina;w;1
1;Joussef;m;1
1;Jazmin;w;1
1;Joél;m;1
1;Jazzabelle;w;1
1;Julian;m;1
1;Jesica;w;1
1;Julien;m;1
1;Jessica;w;1
1;Kaan;m;1
1;Jinda;w;1
1;Karam;m;1
1;Joana;w;1
1;Kasimir;m;1
1;Jolanda;w;1
1;Kaya;m;1
1;Jonna;w;1
1;Keji;m;1
1;Josephin;w;1
1;Kemalcan;m;1
1;Josephina;w;1
1;Klaas;m;1
1;Josephine;w;1
1;Konstantin;m;1
1;Jovana;w;1
1;Kyle;m;1
1;Juli;w;1
1;Kylian;m;1
1;Kaja;w;1
1;Laiss;m;1
1;Kate;w;1
1;Lars;m;1
1;Khadija;w;1
1;Lasse;m;1
1;Khánh;w;1
1;Lawrence;m;1
1;Konstantia;w;1
1;Laye;m;1
1;Kornelia;w;1
1;Lazhar;m;1
1;Kya;w;1
1;Lean;m;1
1;Lamar;w;1
1;Len;m;1
1;Lamiya;w;1
1;Leo;m;1
1;Lana;w;1
1;Leonas;m;1
1;Laren;w;1
1;Leopold;m;1
1;Laura;w;1
1;Levian;m;1
1;Leane;w;1
1;Liyan;m;1
1;Lena;w;1
1;Loran;m;1
1;Leontina;w;1
1;Luay;m;1
1;Letizia;w;1
1;Luke;m;1
1;Lian;w;1
1;Mahdi;m;1
1;Lilaf;w;1
1;Mahir;m;1
1;Lilianna;w;1
1;Malte-Frederik;m;1
1;Lilien;w;1
1;Maneo;m;1
1;Lilith-Perpetua;w;1
1;Marcus;m;1
1;Lilli;w;1
1;Martino;m;1
1;Lilly-Hadissa;w;1
1;Marvin;m;1
1;Lilya;w;1
1;Matteo;m;1
1;Linda;w;1
1;Max;m;1
1;Lisbeth;w;1
1;Mayank;m;1
1;Loona-Soraja;w;1
1;Mbongo;m;1
1;Loraine;w;1
1;Merlin;m;1
1;Loreen;w;1
1;Mervan;m;1
1;Lorena;w;1
1;Metehan;m;1
1;Lotte;w;1
1;Mick;m;1
1;Louise;w;1
1;Mihad;m;1
1;Loveline;w;1
1;Mihail;m;1
1;Luana;w;1
1;Milo;m;1
1;Luisa;w;1
1;Milo-Maurice;m;1
1;Luna-Felicitaz;w;1
1;Milow;m;1
1;Lyan;w;1
1;Mohamad;m;1
1;Madièn;w;1
1;Mostafa;m;1
1;Mahsa;w;1
1;Mourice;m;1
1;Maira;w;1
1;Moussa;m;1
1;Maisie;w;1
1;Murat;m;1
1;Maje;w;1
1;Mustafa;m;1
1;Malea;w;1
1;Müslüm;m;1
1;Maleeya;w;1
1;Naoto;m;1
1;Malia;w;1
1;Natan;m;1
1;Malika;w;1
1;Nawar;m;1
1;Malina;w;1
1;Nawid;m;1
1;Maliyah;w;1
1;Necati;m;1
1;Manola;w;1
1;Niaz;m;1
1;Mareike;w;1
1;Nickolas;m;1
1;Mariam;w;1
1;Nicolas;m;1
1;Mariana;w;1
1;Noa;m;1
1;Mariebelle;w;1
1;Noah-Bilal;m;1
1;Mariella;w;1
1;Norik;m;1
1;Marika;w;1
1;Noureddine;m;1
1;Marissa;w;1
1;Oguz-Taha;m;1
1;Mariya;w;1
1;Ole;m;1
1;Martha;w;1
1;Omar;m;1
1;Martina;w;1
1;Orhan;m;1
1;Masal;w;1
1;Orhangazi;m;1
1;Mascha;w;1
1;Oskar;m;1
1;Mathilda;w;1
1;Oğuzkağan;m;1
1;Mayar;w;1
1;Pablo;m;1
1;Medinat;w;1
1;Pau;m;1
1;Medine;w;1
1;Phil;m;1
1;Mejve;w;1
1;Phileas;m;1
1;Melisa;w;1
1;Philip;m;1
1;Melissa;w;1
1;Promise;m;1
1;Mia-Sophia;w;1
1;Radoslav;m;1
1;Mihaela;w;1
1;Rafael;m;1
1;Mila-Magdalena;w;1
1;Ramadan;m;1
1;Milana;w;1
1;Ramazan;m;1
1;Mina;w;1
1;Randy;m;1
1;Miral;w;1
1;Renas;m;1
1;Miray;w;1
1;Robin;m;1
1;Mirenda;w;1
1;Romeo-Vasiliano;m;1
1;Mirije;w;1
1;Roy;m;1
1;Mirna;w;1
1;Ryan;m;1
1;Myra;w;1
1;Said;m;1
1;Nala;w;1
1;Salim;m;1
1;Narin;w;1
1;Salomon;m;1
1;Nefeli;w;1
1;Salvatore;m;1
1;Nellani;w;1
1;Sam;m;1
1;Nergis;w;1
1;Samed;m;1
1;Nesrin;w;1
1;Sami;m;1
1;Neyla;w;1
1;Samijar;m;1
1;Nguyen;w;1
1;Santino;m;1
1;Nicole;w;1
1;Savash;m;1
1;Nil;w;1
1;Selahattin;m;1
1;Nilah;w;1
1;Seyed;m;1
1;Noemi;w;1
1;Seyit;m;1
1;Nolwenn-Julie;w;1
1;Sirac;m;1
1;Nova;w;1
1;Soner;m;1
1;Nursin;w;1
1;Szymon;m;1
1;Odelya;w;1
1;Tahir;m;1
1;Olivia;w;1
1;Taim;m;1
1;Oliwia;w;1
1;Talha;m;1
1;Oxana;w;1
1;Tarik;m;1
1;Paulina;w;1
1;Tariq;m;1
1;Pauline;w;1
1;Teo;m;1
1;Penelope;w;1
1;Teym;m;1
1;Penelope-Linea;w;1
1;Thiago;m;1
1;Peyton;w;1
1;Thore;m;1
1;Pia;w;1
1;Tiago;m;1
1;Pola;w;1
1;Tim;m;1
1;Purity;w;1
1;Tobias;m;1
1;Rachel;w;1
1;Tom;m;1
1;Raihana;w;1
1;Tomar;m;1
1;Rajaa;w;1
1;Tomke;m;1
1;Razal;w;1
1;Tommy;m;1
1;Retag;w;1
1;Tristan;m;1
1;Rital;w;1
1;Turan;m;1
1;Ronja;w;1
1;Tyler;m;1
1;Rosa;w;1
1;Ulaş;m;1
1;Rosalie;w;1
1;Uzeyr;m;1
1;Rosella;w;1
1;Valentin;m;1
1;Réka;w;1
1;Victor;m;1
1;Róża;w;1
1;Vishwak;m;1
1;Saahira;w;1
1;Vito;m;1
1;Safia;w;1
1;Vladislav;m;1
1;Salma;w;1
1;Wassim;m;1
1;Sarah;w;1
1;Wiko;m;1
1;Saya;w;1
1;Wojtek;m;1
1;Saška;w;1
1;Xavier;m;1
1;Sefora;w;1
