anzahl;vorname;geschlecht
2;Casimir;m
2;Lia;w
2;Christian;m
2;Liya;w
2;Damian;m
2;Lucia;w
2;Damir;m
2;Lucy;w
2;Elijah;m
2;Luisa;w
2;Elyas;m
2;Luna;w
2;Emilian;m
2;Lynn;w
2;Enes;m
2;Malin;w
2;Eric;m
2;Malou;w
2;Erwin;m
2;Mariam;w
2;Florian;m
2;Mariella;w
2;Frederik;m
2;Martina;w
2;Fynn;m
2;Medina;w
2;Güney;m
2;Melek;w
2;Hamsa;m
2;Milla;w
2;Hamza;m
2;Natalia;w
2;Henri;m
2;Naz;w
2;Henrik;m
2;Nur;w
2;Huy;m
2;Olivia;w
2;Ilja;m
2;Pia;w
2;Jamal;m
2;Romina;w
2;Jamie;m
2;Sabine;w
2;Joachim;m
2;Sabrina;w
2;Joel;m
2;Salma;w
2;Johann;m
2;Sandra;w
2;Jonah;m
2;Siham;w
2;Jonathan;m
2;Simay;w
2;Julian;m
2;Sofia;w
2;Julien;m
2;Sonja;w
2;Justus;m
2;Stella;w
2;Kai;m
2;Su;w
2;Kilian;m
2;Tiana;w
2;Kuzey;m
2;Valeria;w
2;Leo;m
2;Valerie;w
2;Leonardo;m
2;Veronika;w
2;Levi;m
2;Zoe;w
2;Luis;m
2;Zuzanna;w
2;Maddox;m
2;Malte;m
2;Marco;m
2;Marlo;m
2;Martin;m
2;Mattis;m
2;Max;m
2;Mikail;m
2;Miraç;m
2;Muhamed;m
2;Nana;m
2;Nicklas;m
2;Noel;m
2;Oscar;m
2;Oskar;m
2;Roberto;m
2;Robin;m
2;Salih;m
2;Samuel;m
2;Selim;m
2;Sinan;m
2;Szymon;m
2;Theodor;m
2;Tim;m
2;Tony;m
2;Valentino;m
2;Werner;m
2;Wilhelm;m
2;Yasin;m
2;Đức;m
1;Abby;w
1;Ada;w
1;Adubia;w
1;Aida;w
1;Aisha;w
1;Al;w
1;Alara;w
1;Alea;w
1;Alejandra;w
1;Aleksandrovna;w
1;Alexis;w
1;Aleyna;w
1;Alice;w
1;Alissa;w
1;Aliye;w
1;Allia;w
1;Alma;w
1;Almira;w
1;Alysha;w
1;Amalia;w
1;Amani;w
1;Amatullah;w
1;Aminat;w
1;An;w
1;Andjela;w
1;Andrea;w
1;Angèle;w
1;Anh;w
1;Anisa;w
1;Anja;w
1;Aaron;m
1;Anjola;w
1;Abd;m
1;Anna-Maria;w
1;Abdullatif;m
1;Annabella;w
1;Abdulmelik;m
1;Annelie;w
1;Adeola;m
1;Anni;w
1;Adis;m
1;Arben;w
1;Adnan;m
1;Arwa;w
1;Adryn;m
1;Arzu;w
1;Agit;m
1;Asmin;w
1;Ahmad;m
1;Assiatou;w
1;Aiden;m
1;Asu;w
1;Ajan;m
1;Atouo;w
1;Akin;m
1;Auguste;w
1;Aldin;m
1;Aurelia;w
1;Alecs;m
1;Ava;w
1;Aleksandar;m
1;Ayat;w
1;Aleksandr;m
1;Ayda;w
1;Alex;m
1;Ayiwa;w
1;Alexandru;m
1;Ayleen;w
1;Alikaan;m
1;Ayza;w
1;Aliki;m
1;Ayşe;w
1;Alon;m
1;Ayşegül;w
1;Alparslan;m
1;Ayşenur;w
1;Alpaslan;m
1;Azalea;w
1;Alperen;m
1;Açelya;w
1;Alrahman;m
1;Babeth;w
1;Alwin;m
1;Badu;w
1;Amin;m
1;Bahar;w
1;André;m
1;Baraa;w
1;Angelito;m
1;Bedia;w
1;Angelo;m
1;Berfin;w
1;Anh;m
1;Betty;w
1;Anmar;m
1;Biagina;w
1;Antoni;m
1;Bianca;w
1;Antonius;m
1;Blue;w
1;Antonov;m
1;Boateng;w
1;António;m
1;Botthawan;w
1;Aras;m
1;Britta;w
1;Arbi;m
1;Brittania;w
1;Arkadi;m
1;Canan;w
1;Armando;m
1;Caramia;w
1;Arwel;m
1;Carlotta;w
1;Asiedu;m
1;Carolina;w
1;Aslan;m
1;Cathleen;w
1;Atilla;m
1;Celina;w
1;Attila;m
1;Ceren;w
1;Ayaz-Ozan;m
1;Chameen;w
1;Ayham;m
1;Charlene;w
1;Aykan;m
1;Charline;w
1;Ayub;m
1;Chasa;w
1;Azad;m
1;Christelle;w
1;Aziz;m
1;Christina;w
1;Bablı;m
1;Christine;w
1;Baldur;m
1;Cidalia;w
1;Baraa;m
1;Cima;w
1;Bariş;m
1;Claudia;w
1;Barıș;m
1;Clementine;w
1;Basri;m
1;Cleo;w
1;Bedirhan;m
1;Conny-Gabriella;w
1;Bennett;m
1;Cosisochukwu;w
1;Benyamin;m
1;Dana;w
1;Beon;m
1;Daria;w
1;Berat;m
1;Darija;w
1;Bersan;m
1;Defne;w
1;Besim;m
1;Denise;w
1;Blazej;m
1;Derya;w
1;Bobby;m
1;Desirée;w
1;Bozhidar;m
1;Diamante;w
1;Brian;m
1;Diana;w
1;Bright;m
1;Dicle;w
1;Cajusz;m
1;Dila-Talia;w
1;Calogero;m
1;Dilara;w
1;Casper;m
1;Dilshana;w
1;Cem;m
1;Dilşah;w
1;Charles-Michel;m
1;Dorothea;w
1;Charlie;m
1;Dudu;w
1;Chinonso;m
1;Duygu-Fatma;w
1;Christopher;m
1;Dünya;w
1;Cihan;m
1;Ebrar-Zinnet;w
1;Claus;m
1;Ece;w
1;Clement;m
1;Ecrin;w
1;Collin;m
1;Eda;w
1;Conner;m
1;Effah;w
1;Connor;m
1;Eftelya;w
1;Conrad;m
1;Elaine;w
1;Damion;m
1;Elena;w
1;Danielius;m
1;Elenya;w
1;Daniil;m
1;Eleonore;w
1;Danilo;m
1;Eliana;w
1;Darian;m
1;Elifnaz;w
1;Dariusz;m
1;Elifsu;w
1;Darvin;m
1;Elina;w
1;Davud;m
1;Elisabeth;w
1;De-Bright;m
1;Elise;w
1;Deniz;m
1;Eliza;w
1;Dennis;m
1;Elizabeth;w
1;Desire;m
1;Elizan;w
1;Detlev;m
1;Ellie;w
1;Deven;m
1;Elouise;w
1;Devin;m
1;Elya;w
1;Deyan;m
1;Emel;w
1;Diar;m
1;Emilie;w
1;Dibo;m
1;Emma;w
1;Diego;m
1;Emmelie;w
1;Dilsher;m
1;Esira;w
1;Domenic;m
1;Esma;w
1;Dorian;m
1;Esme;w
1;Dragan;m
1;Esther;w
1;Dwayne;m
1;Eva;w
1;Ebenezer;m
1;Evin;w
1;Edin;m
1;Ewa;w
1;Eduard;m
1;Eçrin;w
1;Eli;m
1;Fabienne;w
1;Eliano;m
1;Fadia;w
1;Elim;m
1;Fairouz;w
1;Elion;m
1;Farah;w
1;Elisha;m
1;Fatıma;w
1;Emanuel;m
1;Fatima;w
1;Emilio;m
1;Fawziye;w
1;Emirhan;m
1;Fazeelat;w
1;Emmanuel;m
1;Finja;w
1;Emre;m
1;Fiona;w
1;Enio;m
1;Firdevs;w
1;Enno;m
1;Franceska;w
1;Enrico;m
1;Francisca;w
1;Eren;m
1;Franfina;w
1;Erich;m
1;Freyja;w
1;Ernest;m
1;Fride;w
1;Ernst;m
1;Fritzi;w
1;Evan;m
1;Gabriele;w
1;Evodio;m
1;Galina;w
1;Eymen;m
1;Gertrud;w
1;Fabrizio;m
1;Giang;w
1;Fadil;m
1;Ginevra;w
1;Faik;m
1;Gioia;w
1;Famil;m
1;Gisela;w
1;Farhad;m
1;Gloria;w
1;Faro;m
1;Glory;w
1;Fatih;m
1;Gyuldalaova;w
1;Ferdinand;m
1;Gülsüm;w
1;Fernando;m
1;Hailey;w
1;Filip;m
1;Hanifa;w
1;Finian-Noel;m
1;Hannah-Elisabeth;w
1;Finjas;m
1;Hannelore;w
1;Finjes;m
1;Hannā-Medine;w
1;Finnian;m
1;Havin;w
1;Florin;m
1;Hazal;w
1;Franz;m
1;Helen;w
1;Frederic;m
1;Helin;w
1;Friedrich;m
1;Henriette;w
1;Fuhai;m
1;Heval;w
1;Gagik;m
1;Hijrah;w
1;Gaston;m
1;Hilde;w
1;Gaëtan;m
1;Hira;w
1;Georg;m
1;Hoa;w
1;Georgi;m
1;Hoai;w
1;Georgios;m
1;Holly;w
1;Gerhard;m
1;Huda;w
1;Gia;m
1;Ida;w
1;Gino;m
1;Ilayda;w
1;Girolamo;m
1;İlayda;w
1;Giuseppe;m
1;İlknur;w
1;Glenn;m
1;Ilona;w
1;Good;m
1;Imani;w
1;Gursher;m
1;Ina;w
1;Gérard;m
1;Ines;w
1;Habill;m
1;Inga;w
1;Hadi;m
1;Ingrid;w
1;Halid;m
1;Irene;w
1;Hamid;m
1;Isabell;w
1;Harald;m
1;Isla;w
1;Harith;m
1;Izeta;w
1;Heiko;m
1;Jamie;w
1;Hekthor;m
1;Janan;w
1;Henry;m
1;Jannah;w
1;Ibrahimović;m
1;Jara;w
1;Ibriyamov;m
1;Jasmina;w
1;Ilija;m
1;Jean;w
1;Iman;m
1;Jella;w
1;Indigo;m
1;Jenin;w
1;Ionuţ;m
1;Jette;w
1;İsmail;m
1;Joleen;w
1;İsmet;m
1;Jolie;w
1;Issa;m
1;Jordan;w
1;Jaan;m
1;Josefine;w
1;Jahson;m
1;Joudy;w
1;Jakub;m
1;Joy;w
1;Jamaine;m
1;Joyce;w
1;James;m
1;João;w
1;Jamian;m
1;Juleen;w
1;Jamil;m
1;Julie;w
1;Jamy;m
1;Julinka;w
1;Janik;m
1;Jumana;w
1;Jaron;m
1;Józefina;w
1;Jason;m
1;Kadrie;w
1;Jasper;m
1;Kafui;w
1;Jassin;m
1;Karine;w
1;Jeremie;m
1;Karlotta;w
1;Jeremy;m
1;Karolina;w
1;Jermaine;m
1;Kathlyn;w
1;Jerome;m
1;Katun;w
1;Jesse;m
1;Kayla;w
1;Jethro;m
1;Kelya;w
1;Jibril-Musa;m
1;Kimberly;w
1;Jinawat;m
1;Kinga;w
1;Jiyul;m
1;Kira;w
1;John;m
1;Käthe;w
1;Jonny;m
1;Laia;w
1;Joschua;m
1;Laila;w
1;Josef;m
1;Lamar;w
1;Joseph;m
1;Lan;w
1;Josif;m
1;Larin;w
1;Josua;m
1;Layan;w
1;João;m
1;Lea-Saphira;w
1;Joél;m
1;Leen;w
1;Jules;m
1;Lena-Sophie;w
1;Julius;m
1;Lene;w
1;Junis;m
1;Leni;w
1;Justin;m
1;Leonora;w
1;Kamil;m
1;Leonore;w
1;Kamsiriochukwu;m
1;Leto;w
1;Karinov;m
1;Levken;w
1;Karol;m
1;Leyan;w
1;Katip;m
1;Liah;w
1;Kayra;m
1;Lien;w
1;Kemal;m
1;Liesel;w
1;Kenanov;m
1;Liliana;w
1;Kenneth;m
1;Lilien;w
1;Kevin;m
1;Lilly;w
1;Kian;m
1;Lilly-Annabell;w
1;Kim;m
1;Lilly-Luise;w
1;Kingsmond;m
1;Lily;w
1;Klaus;m
1;Linn;w
1;Kofi;m
1;Lisanne-Kira;w
1;Kosey;m
1;Liv;w
1;Kostadinov;m
1;Liza;w
1;Krzysztof;m
1;Loki;w
1;Kurt;m
1;Loni;w
1;Kyan;m
1;Lorelei;w
1;Kyano;m
1;Lorena;w
1;Lando;m
1;Lori;w
1;Laurenz;m
1;Lorraine;w
1;Lays;m
1;Louane;w
1;Leano;m
1;Louisa;w
1;Ledion;m
1;Lour;w
1;Leeroy;m
1;Lua;w
1;Lennis;m
1;Lucie;w
1;Lennox-Maurice;m
1;Lydia;w
1;Lenny;m
1;Lyndsey;w
1;Lenny-Tyron;m
1;Madayala;w
1;Leon-Alexander;m
1;Madison;w
1;Lian;m
1;Madlen;w
1;Lien;m
1;Magali;w
1;Lijas;m
1;Magda;w
1;Lio;m
1;Mai;w
1;Lionel;m
1;Maike;w
1;Logan;m
1;Makka-Medina;w
1;Lorenz;m
1;Makkah;w
1;Lorenzio;m
1;Malak;w
1;Lounes;m
1;Malia;w
1;Lounis;m
1;Maliah;w
1;Ludwig;m
1;Malina;w
1;Luka;m
1;Manuela;w
1;Luke;m
1;Mara;w
1;Luke-Dominik;m
1;Mariachiara;w
1;Magne;m
1;Marianne;w
1;Mahdi;m
1;Marie-Sophie;w
1;Mahir;m
1;Marilyn;w
1;Mailo;m
1;Marit;w
1;Mailo-Joel;m
1;Marleen;w
1;Malique;m
1;Marleine;w
1;Manfred;m
1;Marlena;w
1;Marcus;m
1;Marlou;w
1;Maria;m
1;Marta;w
1;Mario;m
1;Martha;w
1;Marius;m
1;Mary;w
1;Mariynanov;m
1;Maryam;w
1;Marlon;m
1;Masa;w
1;Marven;m
1;Matilda;w
1;Marvin;m
1;Mayla;w
1;Mateo;m
1;Mayuna;w
1;Mats;m
1;Maze;w
1;Maurice;m
1;Mehmedemin;w
1;Maximillian;m
1;Melak;w
1;Maxym;m
1;Meliha;w
1;Merdan;m
1;Melika;w
1;Merdzan;m
1;Melike;w
1;Mert;m
1;Melina;w
1;Mete;m
1;Melis;w
1;Metealp;m
1;Melisova;w
1;Michał;m
1;Melissa;w
1;Miguel;m
1;Meryem;w
1;Mihailović;m
1;Meyra;w
1;Mika;m
1;Mical;w
1;Mikaeel;m
1;Mieke;w
1;Mike;m
1;Mihriban;w
1;Milas;m
1;Mihrimah;w
1;Milow;m
1;Milana;w
1;Mirac;m
1;Milanè;w
1;Mirkan;m
1;Milena;w
1;Miro;m
1;Milou-Rosa;w
1;Mohamad;m
1;Miriam;w
1;Mohamed;m
1;Murtazalievna;w
1;Mohammad;m
1;My;w
1;Mohammed;m
1;Myna;w
1;Mohssen;m
1;Nada;w
1;Musab;m
1;Nadin;w
1;Mylo;m
1;Nadya;w
1;Nabi;m
1;Nahed;w
1;Nadir;m
1;Naima;w
1;Nandi;m
1;Naomi;w
1;Naruhito;m
1;Narin;w
1;Natan;m
1;Nas;w
1;Nathaniel;m
1;Nayyef;w
1;Nemat;m
1;Ndidiamaka;w
1;Nico;m
1;Nefes;w
1;Nicolai;m
1;Nefise;w
1;Nicolas;m
1;Nele;w
1;Nidal;m
1;Nelia;w
1;Nikan;m
1;Neşe;w
1;Nikita;m
1;Ngam;w
1;Nikodem;m
1;Nguyễn;w
1;Nikolai;m
1;Ngọc;w
1;Nils;m
1;Nicole;w
1;Nour;m
1;Nida;w
1;Nuno;m
1;Nilay;w
1;Nuraydin;m
1;Nisa;w
1;Oali-Toha;m
1;Nives;w
1;Obeahon;m
1;Noor;w
1;Obeng;m
1;Noraa;w
1;Olaf;m
1;Norina;w
1;Ole;m
1;Nusra;w
1;Oli;m
1;Nyah;w
1;Olivier;m
1;Oghosa;w
1;Orgito;m
1;Oona;w
1;Osman;m
1;Parfaite;w
1;Otis;m
1;Patrycja;w
1;oğlu;m
1;Paulina;w
1;Oğuzhan;m
1;Payton;w
1;Pablo;m
1;Percan;w
1;Pablow-Luca;m
1;Pheline;w
1;Paddy;m
1;Philippa;w
1;Patrice;m
1;Philomène;w
1;Patrick;m
1;Phoebe;w
1;Patryk;m
1;Pia-Sophie;w
1;Paul-Connor;m
1;Piper;w
1;Paweł;m
1;Poppy;w
1;Pepe;m
1;Pornraphat;w
1;Peter;m
1;Praise;w
1;Petrovič;m
1;Rachel;w
1;Philipp;m
1;Rahma;w
1;Poyraz;m
1;Rana;w
1;Radion;m
1;Rayhan;w
1;Radoslav;m
1;Reeva;w
1;Rafael;m
1;Reyhan;w
1;Raffael;m
1;Rined;w
1;Rainer;m
1;Rinoa;w
1;Ramadan;m
1;Rita;w
1;Ramon;m
1;Rochelle;w
1;Raphael;m
1;Rojava;w
1;Rashed;m
1;Rojin;w
1;Raul;m
1;Ronya;w
1;Rayan;m
1;Rosalie;w
1;Raymond;m
1;Rose;w
1;Rejan;m
1;Rosemarie;w
1;Rezan;m
1;Roza;w
1;Richard;m
1;Ruhama;w
1;Rida;m
1;Rumeysa;w
1;Riel;m
1;Rumyanova;w
1;Rikardo;m
1;Ruth;w
1;Riza;m
1;Rüya;w
1;Rocky;m
1;Sabia;w
1;Roland;m
1;Sabina;w
1;Roman;m
1;Safeta;w
1;Ronald;m
1;Salah;w
1;Rui;m
1;Saliha;w
1;Ryan;m
1;Samantha;w
1;Rēzan;m
1;Samia;w
1;Sabriev;m
1;Samina;w
1;Sadik;m
1;Samira;w
1;Sahin;m
1;Sanay;w
1;Salvatore;m
1;Sanja;w
1;Samar;m
1;Saphira;w
1;Sami;m
1;Sara;w
1;Samy;m
1;Satya;w
1;Sandro;m
1;Savannah;w
1;Santiago;m
1;Secide;w
1;Santino;m
1;Sefora;w
1;Sascha;m
1;Selma;w
1;Schahin;m
1;Sena;w
1;Sean;m
1;Serena;w
1;Sefa;m
1;Setajesh;w
1;Sergey;m
1;Shaam;w
1;Serhat;m
1;Shahida;w
1;Servet;m
1;Sham;w
1;Seryosha;m
1;Shanaya;w
1;Sezai;m
1;Sharifah;w
1;Shahin;m
1;Sia;w
1;Siam;m
1;Sıla;w
1;Sidar;m
1;Simona;w
1;Sidney;m
1;Sirin;w
1;Simeon;m
1;Sisilia;w
1;Simon;m
1;Slavova;w
1;Sol;m
1;Soa;w
1;Soufian;m
1;Sofie;w
1;Steven;m
1;Solaf;w
1;Svilen;m
1;Soraya;w
1;Taha;m
1;Stefania;w
1;Tamango;m
1;Stevka;w
1;Tamerlan;m
1;Sude;w
1;Tavi;m
1;Sunay;w
1;Taylor;m
1;Talen;w
1;Taym;m
1;Talia;w
1;Tchouamo;m
1;Talina;w
1;Teodor;m
1;Tamia;w
1;Tharush;m
1;Tamina;w
1;Thiago;m
1;Tanem;w
1;Thyrese;m
1;Tayyibe;w
1;Tiberius;m
1;Temperance;w
1;Tilman;m
1;Teresa;w
1;Timur;m
1;Thamina;w
1;Tino;m
1;Theresa;w
1;Tito;m
1;Tima;w
1;Tizian;m
1;Tjorven;w
1;Tiziano;m
1;Trà;w
1;Todor;m
1;Tutku;w
1;Tom;m
1;Tuğçe;w
1;Tomasz;m
1;Tyseer;w
1;Toni;m
1;Tú;w
1;Torben;m
1;Valentina;w
1;Trey;m
1;Vanessa;w
1;Tuğra;m
1;Virtue;w
1;Tuğrul;m
1;Vivien;w
1;Tyler;m
1;Viyan;w
1;Uso;m
1;Vladimirova;w
1;Utku;m
1;Wilma;w
1;Uwe;m
1;Xanim;w
1;Vasile;m
1;Xhensila;w
1;Vasilev;m
1;Yaa;w
1;Viaan;m
1;Yagmur;w
1;Vibash;m
1;Yaren;w
1;Victor;m
1;Yasemin-Amine;w
1;Vincent;m
1;Yasmin;w
1;Welat;m
1;Yeboah;w
1;Wilfredo;m
1;Yolanda;w
1;Wilfried;m
1;Yolande;w
1;Willem;m
1;Yolandi;w
1;Willi;m
1;Yu-Na;w
1;Wladyslaw;m
1;Yusra;w
1;Wulf;m
1;Zara;w
1;Yarav;m
1;Zarife;w
1;Yassine;m
1;Zehra;w
1;Yazan;m
1;Zeinab;w
1;Yilmaz;m
1;Zerinova;w
1;Yiğit;m
1;Zeynep;w
1;Ylli;m
1;Zoe-Louise;w
1;Younes;m
1;Zofia;w
1;Yusufcan;m
1;Zoé;w
1;Zajko;m
1;Züleyha;w
1;Zaki;m
1;Şevval;w
1;Zijadin;m
1;Şilan;w
1;Çağan;m
