anzahl;vorname;geschlecht
2;Annabell;w
2;Annalena;w
2;Anneli;w
2;Anouk;w
2;Ashley;w
2;Asma;w
2;Asya;w
2;Aya;w
2;Aymira;w
2;;m
2;Blessing;w
2;Adem;m
2;Bonnie;w
2;Ahmet;m
2;Camille;w
2;Albrecht;m
2;Canan;w
2;Alejandro;m
2;Carmen;w
2;Alparslan;m
2;Celina;w
2;Amadeus;m
2;Ceylan;w
2;Amin;m
2;Christina;w
2;Ansgar;m
2;Claudia;w
2;Aurel;m
2;Cornelia;w
2;Aziz;m
2;Cynthia;w
2;Baran;m
2;Daniela;w
2;Bastian;m
2;Daria;w
2;Bela;m
2;Diana;w
2;Benedict;m
2;Doris;w
2;Bennett;m
2;Dorothea;w
2;Bernd;m
2;Elaine;w
2;Brian;m
2;Eleanor;w
2;Claudio;m
2;Elina;w
2;Colin;m
2;Ellena;w
2;Collin;m
2;Elmazova;w
2;Constantin;m
2;Eloise;w
2;Damian;m
2;Emilie;w
2;Dario;m
2;Emilova;w
2;Diego;m
2;Emine;w
2;Dieter;m
2;Emma-Marie;w
2;Domenik;m
2;Emmanuela;w
2;Dwayne;m
2;Enna;w
2;Eduard;m
2;Erika;w
2;Edwin;m
2;Erna;w
2;Elliot;m
2;Esilya;w
2;Emirhan;m
2;Esma;w
2;Emre;m
2;Esohe;w
2;Ennio;m
2;Evelin;w
2;Ertuğrul;m
2;Ewa;w
2;Evan;m
2;Faith;w
2;Eymen;m
2;Fatima;w
2;Federico;m
2;Faye;w
2;Fin;m
2;Felicia;w
2;Franz;m
2;Feline;w
2;Fridolin;m
2;Freja;w
2;Gerhard;m
2;Fritzi;w
2;Giuliano;m
2;Gabriela;w
2;Günter;m
2;Havin;w
2;Günther;m
2;Helen;w
2;Hanno;m
2;Helin;w
2;Haron;m
2;Hella;w
2;Harun;m
2;Henrike;w
2;Horst;m
2;Ikra;w
2;Ilias;m
2;Ines;w
2;Isa;m
2;Ingrid;w
2;Jacek;m
2;Irena;w
2;Jack;m
2;Irene;w
2;Jad;m
2;Irma;w
2;Jakub;m
2;Iva;w
2;Jamil;m
2;Jacqueline;w
2;Janis;m
2;Jana;w
2;Jannes;m
2;Jane;w
2;Jannik;m
2;Janine;w
2;Jano;m
2;Jasmina;w
2;Jay;m
2;Jeanne;w
2;Jeremias;m
2;Joana;w
2;Jerome;m
2;Jona;w
2;Jesse;m
2;Josefina;w
2;Jim;m
2;Juli;w
2;Jorin;m
2;June;w
2;Jovan;m
2;Kaja;w
2;Junis;m
2;Karla;w
2;Kasper;m
2;Kaya;w
2;Kerim;m
2;Kira;w
2;Khaled;m
2;Laila;w
2;Kian;m
2;Larin;w
2;Kjell;m
2;Laurina;w
2;Konrad;m
2;Lee;w
2;Konstantin;m
2;Leen;w
2;Leandro;m
2;Leticia;w
2;Lennart;m
2;Levke;w
2;Lenox;m
2;Leyla;w
2;Leonas;m
2;Liah;w
2;Leonidas;m
2;Liana;w
2;Lewis;m
2;Liara;w
2;Lio;m
2;Lilian;w
2;Lion;m
2;Lilianna;w
2;Lucas;m
2;Linea;w
2;Lucius;m
2;Lisbeth;w
2;Lynn;m
2;Liv;w
2;Léon;m
2;Lora;w
2;Mahir;m
2;Lovis;w
2;Mahmmoud;m
2;Lumen;w
2;Manuel;m
2;Lynn;w
2;Marc;m
2;Madeleine;w
2;Marcus;m
2;Maeva;w
2;Marin;m
2;Malaika;w
2;Mario;m
2;Malea;w
2;Marius;m
2;Mariana;w
2;Markus;m
2;Marina;w
2;Marley;m
2;Marit;w
2;Marvin;m
2;Marla;w
2;Matheo;m
2;Marlen;w
2;Mathis;m
2;Mayra;w
2;Mick;m
2;Meret;w
2;Mikail;m
2;Meryem;w
2;Minh;m
2;Minou;w
2;Mohammed;m
2;Nadine;w
2;Mubarak;m
2;Natasza;w
2;Mussa;m
2;Neela;w
2;Nathan;m
2;Nelly;w
2;Nicolai;m
2;Nicol;w
2;Nilo;m
2;Nicole;w
2;Nino;m
2;Nikola;w
2;Nuri;m
2;Nova;w
2;Omar;m
2;Oda;w
2;Omran;m
2;Oleksandrìvna;w
2;Pablo;m
2;Pippa;w
2;Pavel;m
2;Pola;w
2;Pepe;m
2;Polina;w
2;Phileas;m
2;Rawan;w
2;Quentin;m
2;Rebecca;w
2;Roland;m
2;Robin;w
2;Rudolf;m
2;Rosmarie;w
2;Rumo;m
2;Ruby;w
2;Salih;m
2;Sandra;w
2;Samson;m
2;Selin;w
2;Santiago;m
2;Shirin;w
2;Santino;m
2;Sina;w
2;Serafin;m
2;Soey;w
2;Seydi;m
2;Sonja;w
2;Shawn;m
2;Stephanie;w
2;Silas;m
2;Suna;w
2;Taavi;m
2;Tabea;w
2;Tayler;m
2;Tamara;w
2;Taylor;m
2;Tamia;w
2;Teo;m
2;Thea;w
2;Theodore;m
2;Theresa;w
2;Till;m
2;Tina;w
2;Timur;m
2;Toni;w
2;Titus;m
2;Valerie;w
2;Tyron;m
2;Yehorovna;w
2;Ulrich;m
2;Zeinab;w
2;Umut;m
2;Victor;m
2;Wanja;m
2;Wilhelm;m
2;Willibald;m
2;Wim;m
2;Wolf;m
2;Xaver;m
2;Yari;m
2;Yousef;m
2;Ömer;m
1;;w
1;Aalyiah;w
1;Aava;w
1;Aba;w
1;Adedamola;w
1;Adriana;w
1;Adélia;w
1;Afna;w
1;Agnes;w
1;Aguzey;w
1;Ahorangi;w
1;A;m
1;Aika;w
1;Aaryan;m
1;Aileen;w
1;Abd;m
1;Aimee;w
1;Abd-Allah;m
1;Ainhoa;w
1;Abdallah;m
1;Aischa;w
1;Abderrahman;m
1;Ajlin;w
1;Abdul-Jaleel;m
1;Alanna;w
1;Abdulhussein;m
1;Alba;w
1;Abdullah;m
1;Alea;w
1;Abdurrahman;m
1;Aleen;w
1;Abel;m
1;Aleksandra;w
1;Abo;m
1;Alena;w
1;Abtin;m
1;Alesja;w
1;Abyaz;m
1;Alexzandra;w
1;Achim;m
1;Aleyna;w
1;Admir;m
1;Ali;w
1;Adolf;m
1;Alia;w
1;Adriano;m
1;Aliah;w
1;Ahil;m
1;Alica;w
1;Ahren;m
1;Alicja;w
1;Aiden;m
1;Alison;w
1;Aidonia;m
1;Alissia;w
1;Aimuanwonsa;m
1;Aliyah;w
1;Ajibade;m
1;Alizée;w
1;Ajuk;m
1;Aljona;w
1;Akram;m
1;Almira;w
1;Al-Badrai;m
1;Aluna;w
1;Aldin;m
1;Alya;w
1;Aleks;m
1;Ama;w
1;Aleksandar;m
1;Amalia-Gabriela;w
1;Aleksander;m
1;Amani;w
1;Aleksiev;m
1;Amara;w
1;Alessandro;m
1;Amatullah;w
1;Alex;m
1;Amena;w
1;Alexey;m
1;Amilia;w
1;Alfredo;m
1;Amine;w
1;Ali-Ramazan;m
1;Amiya;w
1;Alihandro;m
1;Amra;w
1;Alon;m
1;Amylia;w
1;Alouis-Jeromé;m
1;Amélia;w
1;Alp;m
1;Amélie;w
1;Alrik;m
1;An;w
1;Amandus;m
1;Ana-Maria;w
1;Amesh;m
1;Analena;w
1;Amir;m
1;Anastazja;w
1;Amun;m
1;Anaïs;w
1;Anaphat;m
1;Andeme;w
1;Anaser;m
1;Andreia;w
1;Andory;m
1;Andrra;w
1;Andrew;m
1;Anette;w
1;André;m
1;Angel;w
1;Andy;m
1;Angela;w
1;Anes;m
1;Angelique;w
1;Angelo;m
1;Angelique-Jolin;w
1;Angelo-Vladislav;m
1;Ania;w
1;Angelus;m
1;Anisa;w
1;Angus;m
1;Anja;w
1;Anh;m
1;Anjali-Mia;w
1;Anik;m
1;Ann;w
1;Anir;m
1;Anna-Maria;w
1;Anno;m
1;Annabella;w
1;Anselm;m
1;Annalotta;w
1;Anselmo;m
1;Anneliese;w
1;Anthony;m
1;Annie;w
1;Antonin;m
1;Annike;w
1;Antonius;m
1;Annulifera;w
1;Antony;m
1;Anoushka;w
1;Anuar;m
1;Anthea;w
1;Aodh;m
1;Antje;w
1;Aram;m
1;Anua;w
1;Aran;m
1;Anura;w
1;Aras;m
1;Anya;w
1;Ardian;m
1;Aphrodite;w
1;Ares;m
1;Aranya;w
1;Ari;m
1;Ardeanis;w
1;Arie;m
1;Argjentina;w
1;Arif;m
1;Ariana;w
1;Arik;m
1;Arianna;w
1;Arlen;m
1;Ariella;w
1;Artin;m
1;Arin;w
1;Arvid;m
1;Aristea;w
1;Asad;m
1;Ariyz;w
1;Asenov;m
1;Arlett;w
1;Asher;m
1;Armina;w
1;Asim;m
1;Aroha;w
1;Askold;m
1;Arrietty;w
1;Aslan;m
1;Aruba;w
1;Ataho;m
1;Arwen;w
1;Atakhan;m
1;Arxhenda;w
1;Atta;m
1;Arya;w
1;Attila;m
1;Asalihi;w
1;Augustin;m
1;Assra;w
1;Aurelio;m
1;Atalia;w
1;Aurelius;m
1;Audrey;w
1;Avram;m
1;Aurélie;w
1;Ayaz;m
1;Ayda;w
1;Ayhan;m
1;Ayfer;w
1;Azem;m
1;Ayleen;w
1;Azhelyan;m
1;Aysha;w
1;Baha;m
1;Ayça;w
1;Baisangur;m
1;Azel;w
1;Baker;m
1;Azelia;w
1;Bakr;m
1;Azmin;w
1;Balduin;m
1;Azra;w
1;Baldur;m
1;Balqis;w
1;Balian;m
1;Baran;w
1;Balthasar;m
1;Beatrix;w
1;Baptist;m
1;Bella;w
1;Bartholomäus;m
1;Benewah;w
1;Bartosch;m
1;Berfin;w
1;Basel;m
1;Beritan;w
1;Basyli;m
1;Bethony;w
1;Bayryam;m
1;Bettina;w
1;Bellmaro;m
1;Betül;w
1;Ben-Luka;m
1;Bianka;w
1;Ben-Thomas;m
1;Bienvenie;w
1;Bendix;m
1;Billie;w
1;Bene;m
1;Billy-Jean;w
1;Benedikt;m
1;Bintoul;w
1;Beniamin;m
1;Bluma;w
1;Benji;m
1;Bo-mi;w
1;Benke;m
1;Bobbi;w
1;Benny;m
1;Brianna;w
1;Berat;m
1;Bärbel;w
1;Berkay;m
1;Caecilia;w
1;Bersan;m
1;Caitlyn;w
1;Bertal;m
1;Cara;w
1;Betim;m
1;Carine;w
1;Billail;m
1;Carolin;w
1;Bin;m
1;Casandra;w
1;Binh;m
1;Casey;w
1;Biser;m
1;Catallina;w
1;Biserov;m
1;Cattaleya;w
1;Bizav;m
1;Cecilia;w
1;Bjarne;m
1;Celin;w
1;Bob;m
1;Celine;w
1;Bobby;m
1;Cemile;w
1;Boris;m
1;Cerena;w
1;Borre;m
1;Ceyhan;w
1;Bosse;m
1;Chantall;w
1;Bradley;m
1;Charline;w
1;Bryan;m
1;Charlotta;w
1;Bui;m
1;Chayenne;w
1;Burak;m
1;Chevelle;w
1;Buray;m
1;Cheyenne;w
1;Burkhard;m
1;Chinyere;w
1;Béla;m
1;Chioma;w
1;Börge;m
1;Chrissoula;w
1;Börje;m
1;Christiane;w
1;Cain;m
1;Christin;w
1;Caiyue;m
1;Ciara;w
1;Calvin;m
1;Citrine-Marina;w
1;Cameron;m
1;Clara-Elis;w
1;Camil;m
1;Clara-Sophie;w
1;Camillo;m
1;Clementine;w
1;Caner;m
1;Cleo;w
1;Carlo;m
1;Cloe;w
1;Casimir;m
1;Coco;w
1;Cassian;m
1;Colette;w
1;Cassius;m
1;Constanze;w
1;Castell;m
1;Consuelo;w
1;Catalino;m
1;Corvette;w
1;Cato-Elias;m
1;Costantina;w
1;Cedric;m
1;Cécilia;w
1;Cesur;m
1;Dahlia;w
1;Cezary;m
1;Dalya;w
1;Charles;m
1;Damla;w
1;Charly;m
1;Danai;w
1;Chen;m
1;Daniilovna;w
1;Chidubem;m
1;Darija;w
1;Chinar;m
1;Darina;w
1;Chinedu;m
1;Davina;w
1;Chris;m
1;Debora;w
1;Cihan;m
1;Defne;w
1;Ciron;m
1;Dehlya;w
1;Clemens;m
1;Deirdre;w
1;Collin-Noel;m
1;Dejana;w
1;Colt;m
1;Delan;w
1;Constantine;m
1;Delphine;w
1;Cornelius;m
1;Denisa;w
1;Cosmas;m
1;Denise;w
1;Cosmo;m
1;Desideria;w
1;Coste;m
1;Devi;w
1;Curt;m
1;Dilan;w
1;Daman;m
1;Dilara;w
1;Damien;m
1;Dilruba;w
1;Damon;m
1;Dior;w
1;Dan-Pete;m
1;Djolina;w
1;Danilo;m
1;Dlina;w
1;Dante;m
1;Dorota;w
1;Daryl;m
1;Duda;w
1;Dave-Liam;m
1;Dunya;w
1;David-Ionuț;m
1;Duygu;w
1;David-Lian;m
1;Dzemila;w
1;Davis;m
1;Désirée;w
1;Dee;m
1;Döndü;w
1;Dejan;m
1;Ebba;w
1;Delon;m
1;Ece;w
1;Demian;m
1;Ecrin;w
1;Deni;m
1;Eda;w
1;Deniz;m
1;Edda;w
1;Denny;m
1;Edita;w
1;Deon;m
1;Edith;w
1;Deondre;m
1;Ediz;w
1;Dereck;m
1;Edwina;w
1;Derijan;m
1;Eelaina;w
1;Diar;m
1;Eftalya;w
1;Dietmar;m
1;Eileen;w
1;Dillon;m
1;Ela-Nur;w
1;Dilyar;m
1;Elanur;w
1;Dimitri;m
1;Elay;w
1;Dimitrov;m
1;Elda;w
1;Dragan;m
1;Elea;w
1;Dylan;m
1;Electra;w
1;Ead;m
1;Eleen;w
1;Ebo;m
1;Eleftheria;w
1;Ebubekir;m
1;Eleonora;w
1;Eckhard;m
1;Eleonore;w
1;Edhem;m
1;Elis;w
1;Edin;m
1;Eliyah;w
1;Edward;m
1;Elizabeta;w
1;Eeli;m
1;Elizabeth;w
1;Egem;m
1;Elizan;w
1;Egon;m
1;Elize;w
1;Eldin;m
1;Elodie;w
1;Elfyn;m
1;Elora;w
1;Elia;m
1;Elouise;w
1;Elian;m
1;Elvan;w
1;Eliano;m
1;Elwine;w
1;Elijah;m
1;Elza;w
1;Elio;m
1;Eléne;w
1;Eliot;m
1;Emel;w
1;Elisha;m
1;Emi;w
1;Eliyah;m
1;Emilijana;w
1;Eliyas;m
1;Emilly;w
1;Elmas;m
1;Emilya;w
1;Elmedin;m
1;Emira;w
1;Eloi;m
1;Emma-Joleen;w
1;Elouan;m
1;Emmi;w
1;Elvis;m
1;Emmylou;w
1;Elwin;m
1;Emna;w
1;Emeka;m
1;Enisa;w
1;Emilian-Erik;m
1;Enya-Luise;w
1;Emilien;m
1;Enyah;w
1;Emilijan;m
1;Erina;w
1;Emin;m
1;Erva;w
1;Emmanuel;m
1;Esila;w
1;Emmo;m
1;Esin;w
1;Emrullah;m
1;Esmeralda-Marie;w
1;Eneas;m
1;Esther;w
1;Enes-Can;m
1;Etta;w
1;Enikin;m
1;Evelyne;w
1;Enio;m
1;Evelynn;w
1;Enrico;m
1;Evoleht;w
1;Ensi;m
1;Evîn;w
1;Enzo;m
1;Ewin;w
1;Ephraim;m
1;Eya;w
1;Erasmo;m
1;Fanny;w
1;Eray;m
1;Fatma;w
1;Erdi;m
1;Favne;w
1;Eren;m
1;Fei;w
1;Erich;m
1;Felice;w
1;Erik-Andrei;m
1;Felina;w
1;Ertan;m
1;Fenja;w
1;Erwan;m
1;Feo;w
1;Erwin;m
1;Feolina;w
1;Estelle;m
1;Fereshteh;w
1;Etienne;m
1;Fianna;w
1;Excellent;m
1;Fiete;w
1;Eyyüb;m
1;Filine;w
1;Ezra;m
1;Filipa;w
1;Eçe;m
1;Filomena;w
1;Fabio;m
1;Finnja;w
1;Fabrice;m
1;Florence;w
1;Fadel;m
1;Flurina;w
1;Falk-Finnley;m
1;Frances;w
1;Felipe;m
1;Francesca;w
1;Fenrir;m
1;Francis;w
1;Fidan;m
1;Frederike;w
1;Fileas;m
1;Freia;w
1;Finian;m
1;Frey;w
1;Finnian;m
1;Fridaous;w
1;Fiodor;m
1;Friederike;w
1;Firas;m
1;Funmilayo;w
1;Fjonn;m
1;Gabriella;w
1;Flinn;m
1;Gaia;w
1;Floki;m
1;Garam;w
1;Florens;m
1;Gelareh;w
1;Florentin;m
1;Gerda;w
1;Floyd;m
1;Gerganova;w
1;Flynn;m
1;Ghina;w
1;Fombang;m
1;Gigi;w
1;Fons;m
1;Gioia;w
1;Francesco;m
1;Giovanna;w
1;Franco;m
1;Giselle;w
1;Franjo;m
1;Giulia;w
1;Franzisco;m
1;Gloria;w
1;Fried;m
1;Golda;w
1;Frieder;m
1;Grazyna;w
1;Furkan;m
1;Guardalupe;w
1;Fwaz;m
1;Gudrun;w
1;Fynn-Joel;m
1;Gyemfua;w
1;Fynn-Luca;m
1;Génesis;w
1;Gazi;m
1;Gülya;w
1;German;m
1;Habibi;w
1;Giacomo;m
1;Hadil;w
1;Gideon;m
1;Hafsa;w
1;Gilbert;m
1;Halime;w
1;Gisbert;m
1;Halina;w
1;Giuseppe;m
1;Hamida;w
1;Gjet;m
1;Hamide;w
1;Glejdi;m
1;Haneen;w
1;Glenn;m
1;Hanifesu;w
1;Goran;m
1;Haniya;w
1;Gregory;m
1;Hanna-Marie;w
1;Grigorievich;m
1;Hanne;w
1;Guy;m
1;Hannen;w
1;Güney;m
1;Hanni;w
1;Hadi;m
1;Hasanova;w
1;Haidar;m
1;Hawraa;w
1;Halil;m
1;Hazel;w
1;Hansi;m
1;Hazel-Zoe;w
1;Hardy;m
1;Heaven;w
1;Harley;m
1;Hedda;w
1;Harrison;m
1;Heddi;w
1;Harvey;m
1;Hedi;w
1;Hasen-Haytham;m
1;Hedwig;w
1;Hassan;m
1;Hei;w
1;Haydarali;m
1;Heidi;w
1;Hector;m
1;Heike;w
1;Heinrich;m
1;Helga;w
1;Heinz;m
1;Helia;w
1;Hektor;m
1;Herta;w
1;Hellmut;m
1;Hilal;w
1;Hendrik;m
1;Hiranur;w
1;Hennes;m
1;Hmalia;w
1;Henning;m
1;Hoa;w
1;Henryk;m
1;Hope;w
1;Herbert;m
1;Hosanna;w
1;Hiu;m
1;Huysegin;w
1;Hope;m
1;Hüseyin;w
1;Hossam;m
1;Hüsna;w
1;Hubert;m
1;Hạnh;w
1;Husayn;m
1;Iliana;w
1;Hussein;m
1;Ilva;w
1;Hyab;m
1;Imara;w
1;Hüseyin;m
1;Imea;w
1;Iacov;m
1;Ina;w
1;Ian;m
1;Inara;w
1;Ianis;m
1;Inessa;w
1;Ieyas;m
1;Ingeborg;w
1;Ihsan;m
1;Ingelore;w
1;Ilan;m
1;Inna;w
1;Ilija;m
1;Io;w
1;Ilja;m
1;Iphigenie;w
1;Ilker;m
1;Ira;w
1;Ilkey;m
1;Irem;w
1;Immachim;m
1;Irini;w
1;Immanuel;m
1;Irmelina;w
1;Iniya;m
1;Iruka;w
1;Ira;m
1;Isa;w
1;Isaiah;m
1;Isobel;w
1;Ismail;m
1;Israa;w
1;István;m
1;Ivana;w
1;Ivan;m
1;Iyobosa;w
1;Ivin;m
1;Iza;w
1;Ivory;m
1;Jaleesa;w
1;Iwinosa;m
1;Jamilya;w
1;Izaan;m
1;Jasmine;w
1;İzzet;m
1;Jayla;w
1;Jachin;m
1;Jayne;w
1;Jacob;m
1;Jaëlle;w
1;Jaime;m
1;Jelena;w
1;Jakar;m
1;Jelva;w
1;Jake-Elias;m
1;Jennifer;w
1;Jalil;m
1;Jess;w
1;Jamal;m
1;Jette;w
1;Jamiro;m
1;Jimenez;w
1;Janne;m
1;Joann;w
1;Jannis;m
1;Joelle;w
1;Janno;m
1;Joelyn;w
1;Jarl-Ragnar;m
1;Johanna-Isabella;w
