anzahl;vorname;geschlecht
2;Petra;w
2;Klaus;m
2;Peyton;w
2;Lasse;m
2;Phương;w
2;Lee;m
2;Rieke;w
2;Leland;m
2;Sarafina;w
2;Lennart;m
2;Serena;w
2;Leonardo;m
2;Sharon;w
2;Leonidas;m
2;Sofía;w
2;Leroy;m
2;Sophie-Marie;w
2;Lio;m
2;Stella;w
2;Long;m
2;Summer;w
2;Lucian;m
2;Svea;w
2;Ludwig;m
2;Svenja;w
2;Luiz;m
2;Tamina;w
2;Mads;m
2;Tessa;w
2;Maik;m
2;Thora;w
2;Mailo;m
2;Thu;w
2;Mansour;m
2;Thảo;w
2;Manuel;m
2;Ursula;w
2;Marc;m
2;Valeria;w
2;Marcello;m
2;Waleria;w
2;Marek;m
2;Wilma;w
2;Marian;m
2;Xenia;w
2;Mario;m
2;Yuna;w
2;Markus;m
2;Zeynep;w
2;Marten;m
2;Zoé;w
2;Mathias;m
2;Matthias;m
2;Merten;m
2;Mikail;m
2;Mike;m
2;Miko;m
2;Miran;m
2;Mohamed;m
2;Mohammed;m
2;Muhammad;m
2;Neo;m
2;Nero;m
2;Nikola;m
2;Nikolai;m
2;Noél;m
2;Paule;m
2;Pawel;m
2;Pham;m
2;Rainer;m
2;Ralf;m
2;Rico;m
2;Romeo;m
2;Ruben;m
2;Ryan;m
2;Said;m
2;Samu;m
2;Saro;m
2;Son;m
2;Stephan;m
2;Steve;m
2;Sven;m
2;Taavi;m
2;Tai;m
2;Tamino;m
2;Taylor;m
2;Thilo;m
2;Thore;m
2;Thorin;m
2;Tiberius;m
2;Timon;m
2;Tino;m
2;Titus;m
2;Tommy;m
2;Tony;m
2;Ulrich;m
2;Veit;m
2;Viktor;m
2;Việt;m
2;Wenzel;m
2;Willy;m
2;Đình;m
1;Aaliyah;w
1;Abbygale;w
1;Abid;w
1;Abigail;w
1;Acelya-Melissa;w
1;Adele;w
1;Adelena;w
1;Adelgund;w
1;Adelina;w
1;Adelma;w
1;Adina-Joline;w
1;Adowa;w
1;Aiko;w
1;Aileen;w
1;Aimée;w
1;Aina;w
1;Ainhoa;w
1;Aischa;w
1;Aito;w
1;Ajinde;w
1;Alaa;w
1;Alaia;w
1;Alara;w
1;Alejna;w
1;Aleksandrova;w
1;Alena;w
1;Alessia;w
1;Alexa;w
1;Alexandrina;w
1;Alexis;w
1;Ali;w
1;Aliana;w
1;Alicia;w
1;Alicja;w
1;Aliyah;w
1;Alla;w
1;Almina;w
1;Alva;w
1;Alyssa;w
1;Amai;w
1;Amanda;w
1;Amelie-Mia;w
1;Amelie-Rosé;w
1;Amia;w
1;Amie-Loú;w
1;Amila;w
1;Amina-Elisabeta;w
1;Aminah;w
1;Amira;w
1;Amély-Lou;w
1;Ana;w
1;;m
1;Anabel;w
1;Aatami;m
1;Anali;w
1;Abdelkader;m
1;Anastacia;w
1;Abdul;m
1;Anastasija;w
1;Abhi;m
1;Anaïs;w
1;Abu;m
1;Andrey'evna;w
1;Ace;m
1;Andrijana;w
1;Adebiaye;m
1;Anfiessa;w
1;Adetokunbo;m
1;Angel;w
1;Adrielle;m
1;Angela;w
1;Adrien;m
1;Angeli;w
1;Adyan;m
1;Ani;w
1;Agim;m
1;Animona;w
1;Ahmad;m
1;Anita;w
1;Ahmet;m
1;Anna-Leah;w
1;Aiden;m
1;Anna-Lena;w
1;Ajay;m
1;Anna-Maria;w
1;Akeem;m
1;Annabelle-Viktoria;w
1;Akif;m
1;Annabellé;w
1;Akraman;m
1;Annaelle;w
1;Alan;m
1;Annalena;w
1;Alan-Scott;m
1;Anne-Marie;w
1;Alaric;m
1;Anneke;w
1;Albin;m
1;Anneliese;w
1;Aldas;m
1;Annelise;w
1;Alec;m
1;Annemarie;w
1;Aleks;m
1;Annika;w
1;Alfons;m
1;Antonella;w
1;Alimu;m
1;Antonie;w
1;Alvin;m
1;Antonovna;w
1;Alwin;m
1;Antonya;w
1;Amadeus;m
1;Anudari;w
1;Amadou;m
1;Any;w
1;Amal;m
1;Anězka;w
1;Amandus;m
1;Areen;w
1;Amani;m
1;Aria;w
1;Amari;m
1;Arianna;w
1;Amedeo;m
1;Arianne;w
1;Amin;m
1;Arijeta;w
1;Amédé;m
1;Arina;w
1;Anatol;m
1;Arwen;w
1;Andre;m
1;Asenova;w
1;Andreh;m
1;Asiya;w
1;Andrew;m
1;Assiatou;w
1;Andy;m
1;Aurelia-Charlotte;w
1;Angelo;m
1;Aurelie;w
1;Antero;m
1;Aurilia;w
1;Antoine;m
1;Autumna;w
1;Anton-Nathanael;m
1;Aylin;w
1;Antonio-Vasa;m
1;Ayse;w
1;Antonius;m
1;Aysha;w
1;Ants;m
1;Azahara;w
1;Anuar;m
1;Bafrin;w
1;Arbion;m
1;Bahar;w
1;Aria;m
1;Bee;w
1;Arias;m
1;Belina;w
1;Ariyan;m
1;Belén;w
1;Arjen;m
1;Benedicte;w
1;Arman;m
1;Beri;w
1;Armon;m
1;Bettina;w
1;Arnaud;m
1;Binta;w
1;Arno;m
1;Birgit;w
1;Arol;m
1;Blessing;w
1;Aron;m
1;Boglárka;w
1;Arsenij;m
1;Bonita;w
1;Artiol;m
1;Boyle;w
1;Artjom;m
1;Brigitte;w
1;Arved;m
1;Bronca;w
1;Arvid;m
1;Bronia;w
1;Attilio;m
1;Brontë;w
1;Augustin;m
1;Caidy;w
1;Avgustin;m
1;Caitlyn;w
1;Axel;m
1;Camélia;w
1;Ayden;m
1;Carlie;w
1;Aydon;m
1;Carlota;w
1;Aziz;m
1;Carmen;w
1;Babajide;m
1;Carolin;w
1;Bakr;m
1;Carolina;w
1;Bardhi;m
1;Caroline;w
1;Barne;m
1;Casey-Joleen;w
1;Bartholomäus;m
1;Cassiopeia;w
1;Bartosz;m
1;Catarina;w
1;Baỏ;m
1;Catelynn;w
1;Bekhanovič;m
1;Cathalea;w
1;Belenus;m
1;Cathaleya;w
1;Benito;m
1;Caya;w
1;Benjamin-Alexander;m
1;Cecillia;w
1;Berin;m
1;Celina;w
1;Bernhard;m
1;Charice;w
1;Bjarki;m
1;Charlene;w
1;Bjarne;m
1;Charlie;w
1;Bobby;m
1;Charlize;w
1;Bragi;m
1;Charlott;w
1;Brain;m
1;Charly;w
1;Bran;m
1;Chayenne;w
1;Bruce;m
1;Chayenne-Kim;w
1;Burkhardt;m
1;Chelsea;w
1;Béla;m
1;Chenoa;w
1;Cajus;m
1;Cherry;w
1;Castiel;m
1;Cheryl;w
1;Cemal;m
1;Cheyenne;w
1;Cengiz;m
1;Christa;w
1;Charly;m
1;Christel;w
1;Chester;m
1;Christina;w
1;Chico;m
1;Cindy;w
1;Christoph;m
1;Claire;w
1;Christopher;m
1;Clea;w
1;Clemens;m
1;Cleo;w
1;Clifford;m
1;Coco;w
1;Colin;m
1;Constanze;w
1;Colin-Tubbs;m
1;Corinna;w
1;Collin;m
1;Crystal-Viktoria;w
1;Cornelius;m
1;Cäcilia;w
1;Cristian;m
1;Cäcilie;w
1;Curtis;m
1;Céline;w
1;Cyrus;m
1;Cúc;w
1;Daimen;m
1;Dafna;w
1;Damien-Lucien;m
1;Dalia;w
1;Damion;m
1;Dalina;w
1;Dao;m
1;Dana;w
1;Daryl;m
1;Danailova;w
1;Dave;m
1;Danaélja;w
1;Davis;m
1;Dao;w
1;Davud;m
1;Dara;w
1;Deamion;m
1;Darija;w
1;Delano;m
1;Darina;w
1;Demir;m
1;Dastina;w
1;Denis;m
1;Defne;w
1;Denny;m
1;Delia;w
1;Denys;m
1;Dharma;w
1;Devid;m
1;Diamond;w
1;Devlan;m
1;Diana;w
1;Diar;m
1;Diarra;w
1;Diari;m
1;Diep;w
1;Diego;m
1;Dietlind;w
1;Dieter;m
1;Dila;w
1;Dietmar;m
1;Dilara;w
1;Dilan;m
1;Dilda;w
1;Dimitri;m
1;Dilyana;w
1;Dion;m
1;Dinara;w
1;Dirk;m
1;Diệu;w
1;Dominic;m
1;Djariana;w
1;Dominick;m
1;Djeren;w
1;Dominique;m
1;Doreen;w
1;Dorian;m
1;Doren;w
1;Douglas;m
1;Dorian;w
1;Dung-Marvin;m
1;Drhem;w
1;Dustin;m
1;Dua;w
1;Dylan;m
1;Dzhansu;w
1;Dyllen;m
1;Dzhoshkun;w
1;Dũng;m
1;Dương;w
1;Eckhard;m
1;Edeltraut;w
1;Eddie;m
1;Eida;w
1;Eddy;m
1;Ekaterina;w
1;Ede;m
1;Elana;w
1;Edin;m
1;Eleanor;w
1;Edonis;m
1;Eleonor;w
1;Eduard-Abel;m
1;Eleonora;w
1;Eduardo;m
1;Elfi;w
1;Edward;m
1;Elias;w
1;Edwin;m
1;Elishewa;w
1;Egon;m
1;Elissa;w
1;Eitan;m
1;Elizaveta;w
1;Ekhoe;m
1;Elke;w
1;Elay;m
1;Ella-Sophie;w
1;Eliah;m
1;Ellen;w
1;Elias-Joel;m
1;Eloisa;w
1;Elias-Tony;m
1;Eloise;w
1;Eliezer;m
1;Elona;w
1;Elimar;m
1;Elva;w
1;Elis;m
1;Elvina;w
1;Elisei;m
1;Ema;w
1;Elliott;m
1;Emili;w
1;Elmedin;m
1;Emilia-Sophie;w
1;Elvi;m
1;Emily-Sopie;w
1;Emilija;m
1;Emmelie;w
1;Emir;m
1;Emmy;w
1;Ennio;m
1;Emna;w
1;Ennis;m
1;Ena;w
1;Enno;m
1;Enisa;w
1;Ensar;m
1;Enissa;w
1;Erick;m
1;Enna;w
1;Erion;m
1;Enny;w
1;Ermal;m
1;Erina;w
1;Ernesto;m
1;Esma;w
1;Esed;m
1;Esmee;w
1;Etienne;m
1;Esra;w
1;Eugene;m
1;Estera;w
1;Evgen'evič;m
1;Eugenia;w
1;Ezechel;m
1;Eunice;w
1;Fabio;m
1;Eva-Victoria;w
1;Feanar;m
1;Evelina;w
1;Federico;m
1;Evelynn-Marie;w
1;Fenrir;m
1;Evin;w
1;Fernando;m
1;Evolet;w
1;Festus;m
1;Eylem;w
1;Fidel;m
1;Ezinne;w
1;Filip;m
1;Fatıma;w
1;Filippo;m
1;Fazila;w
1;Fin;m
1;Federica;w
1;Finian;m
1;Fee;w
1;Finn-Bennet;m
1;Felice;w
1;Finn-Thore;m
1;Felicity;w
1;Finnley;m
1;Felina;w
1;Fion;m
1;Feline;w
1;Fjodor;m
1;Fenja;w
1;Florens;m
1;Fia;w
1;Florin;m
1;Fibi;w
1;Fred;m
1;Finnya;w
1;Fridjof;m
1;Floria;w
1;Frieder;m
1;Florida;w
1;Frowin;m
1;Florina;w
1;Fynn-Marvin;m
1;Frances;w
1;Fynn-Vico;m
1;Franziska;w
1;Gabrijel;m
1;Fínja;w
1;Georgi;m
1;Gabriela;w
1;Georgiev;m
1;Gabriella;w
1;Gerome;m
1;Galina;w
1;Gian;m
1;Georgieva;w
1;Godlef-Hübert;m
1;Geraldine;w
1;Gregor;m
1;Gerda;w
1;Guillaume;m
1;Gloria;w
1;Gur;m
1;Gritta;w
1;Gustaf;m
1;Guljanat;w
1;Gustave;m
1;Gyulyant;w
1;Günter;m
1;Ha-Anh;w
1;Ha;m
1;Habibe;w
1;Haci;m
1;Hadidja;w
1;Hadi;m
1;Haily;w
1;Hadrian;m
1;Halina;w
1;Halid;m
1;Hanna-Marie;w
1;Hamza;m
1;Hannelore;w
1;Hamzat;m
1;Hannes;w
1;Hanno;m
1;Hanni;w
1;Hansi;m
1;Harper;w
1;Harry;m
1;Hayley;w
1;Hazir;m
1;Hedda;w
1;Hector;m
1;Hedi;w
1;Hein;m
1;Heidi;w
1;Helmut;m
1;Helin;w
1;Hendrik;m
1;Hellena;w
1;Henoch;m
1;Hera;w
1;Henryk;m
1;Heylie;w
1;Hervé;m
1;Hilda;w
1;Hieu;m
1;Hoda;w
1;Hinata;m
1;Hosana;w
1;Hiro;m
1;Huyen;w
1;Hiêú;m
1;Hysnie;w
1;Hjalmar;m
1;Iduna;w
1;Holger;m
1;Ihechukwu;w
1;Hranislav;m
1;Ilem;w
1;Hristov;m
1;Ilina;w
1;Hung;m
1;Ilvy;w
1;Huseyn;m
1;Ina;w
1;Hùng;m
1;Inara;w
1;Ian;m
1;Inge;w
1;Iannis;m
1;Inola;w
1;Ibrahim;m
1;Iraïda;w
1;Ignatiu;m
1;Islam;w
1;Ilia;m
1;Isolde;w
1;Ilija;m
1;Ivelina;w
1;Ilja;m
1;Jaaliyah;w
1;Ilyas;m
1;Jadwiga;w
1;Ilyasin;m
1;Jamie;w
1;Immanuel;m
1;Jamila;w
1;Immo;m
1;Jana-Sophie;w
1;Imran;m
1;Janice;w
1;Ioannis;m
1;Janna;w
1;Ionut;m
1;Jarina;w
1;Isa;m
1;Jayla;w
1;Isaac;m
1;Jazzy;w
1;Ivo;m
1;Jella;w
1;Jackson;m
1;Jennifer;w
1;Jacob;m
1;Jil;w
1;Jacobo;m
1;Jill;w
1;Jacques;m
1;Jillienne;w
1;Jaeson;m
1;Jin;w
1;Jake;m
1;Jo;w
1;Jakub;m
1;Joanna;w
1;Jamie-Dean;m
1;Joanna-Summer;w
1;Jamie-Joel;m
1;Jocelyn-Sophie;w
1;Jamien;m
1;Johannah-Annalena;w
1;Jannick;m
1;Jolanda;w
1;Janus;m
1;Jolin;w
1;Jaron;m
1;Jonna;w
1;Jason-Dean;m
1;Josefa;w
1;Jason-Tyler;m
1;Joudie;w
1;Jasper;m
1;Jouri;w
1;Jay;m
1;Jovana;w
1;Jaydean;m
1;Joy;w
1;Jean-Pascal;m
1;Judith;w
1;Jean-Paul;m
1;Jula;w
1;Jemino;m
1;Juliane;w
1;Jenke;m
1;Julietta;w
1;Jens;m
1;Julija;w
1;Jeppe;m
1;Junis;w
1;Jeremiah;m
1;Jutta;w
1;Jeremie;m
1;Kajsa;w
1;Jeremy;m
1;Karina;w
1;Jeremy-Dean;m
1;Karolina;w
1;Jerome-Leonardo;m
1;Kasia-Sofie;w
1;Jesse;m
1;Katalea;w
1;Jethro;m
1;Kate;w
1;Jian;m
1;Kathalea;w
1;Jibriel;m
1;Kathrin;w
1;Jimmy;m
1;Kathy;w
1;Jisung;m
1;Katja;w
1;Joel-Damien;m
1;Kaya;w
1;Joey;m
1;Kayi;w
1;Joffré;m
1;Kerstin;w
1;Jon;m
1;Khanh;w
1;Jonne;m
1;Kiara;w
1;Jonte;m
1;Kimberley;w
1;Joram;m
1;Klarissa;w
1;Joris;m
1;Kokoha;w
1;Joscha;m
1;Koori;w
1;Joschua;m
1;Kristin;w
1;Josef;m
1;Kyeremaah;w
1;Josias;m
1;Käte;w
1;Josuè;m
1;Laelia;w
1;José;m
1;Laian;w
1;Jotaro;m
1;Laila;w
1;Jozef;m
1;Lailak;w
1;Juanes;m
1;Lamis;w
1;Julinho;m
1;Lan;w
1;Junior;m
1;Lana;w
1;Justin;m
1;Lani;w
1;Jéremy;m
1;Larie;w
1;Jérémy;m
1;Larina;w
1;Jörn;m
1;Larisa;w
1;Jürgen;m
1;Laura-Sofie;w
1;Kaan;m
1;Laureen;w
1;Kareem;m
1;Lavinia;w
1;Karl-Maximilian;m
1;Layan;w
1;Karl-Oscar;m
1;Layla;w
1;Karlsson;m
1;Le;w
1;Karol;m
1;Lea-Marie;w
1;Keano;m
1;Leah;w
1;Kenneth;m
1;Leana;w
1;Khanh;m
1;Leandra;w
1;Khas-Ochir;m
1;Leany-Angelina;w
1;Kien;m
1;Leia;w
1;Kim;m
1;Leila;w
1;Kiwan;m
1;Lejla;w
1;Klaas;m
1;Lenie;w
1;Klaivi;m
1;Lenka;w
1;Klemens;m
1;Lenya;w
1;Kolja;m
1;Leonie-Jolie;w
1;Kristian;m
1;Leonor;w
1;Krzystof;m
1;Leontina;w
1;Krzysztof;m
1;Leta;w
1;Ksawery;m
1;Leticia;w
1;Kurt;m
1;Letizia;w
1;Landogar;m
1;Levy;w
1;Lars;m
1;Leyna;w
1;Lars-Volker;m
1;Lia-Julie;w
1;Laurent;m
1;Lidia;w
1;Lauri;m
1;Liduina;w
1;Laurin;m
1;Liesa;w
1;Leam;m
1;Liese;w
1;Leandro;m
1;Lilith;w
1;Leandro-Miguel;m
1;Lillie;w
1;Leano;m
1;Lillith;w
1;Leard;m
1;Lilly-Jolina;w
1;Lee-Roy;m
1;Line;w
1;Leevi;m
1;Linea;w
1;Lengo;m
1;Linn;w
1;Lennard-Jayden;m
1;Lisa-Leonie;w
1;Leo-Luke;m
1;Lisbeth;w
1;Leon-Tyler;m
1;Lise;w
1;Leonards;m
1;Liselotte;w
1;Leonas;m
1;Liz;w
1;Leonhard;m
1;Lona;w
1;Leoris;m
1;Loraine;w
1;Leven;m
1;Loreen;w
1;Levon;m
1;Lorin;w
1;Lewin;m
1;Louisa;w
1;Lewis;m
1;Louise;w
1;Lian;m
1;Luana;w
1;Lionel;m
1;Lucija;w
1;Lionor;m
1;Lupita;w
1;Liven;m
1;Luthien;w
1;Liám;m
1;Luz;w
1;Lorenco;m
1;Luzia;w
1;Lorenz;m
1;Luzia-Flora;w
1;Lorik;m
1;Luzy;w
1;Lorin;m
1;Lya;w
1;Lothar;m
1;Lệ;w
1;Lou;m
1;Maddox;w
1;Lucas-Finn;m
1;Madina;w
1;Lucien;m
1;Madita;w
1;Lutz;m
1;Magali;w
1;Lâm;m
1;Magalie;w
1;Lưu;m
1;Magdalene;w
1;Maddox;m
1;Mahsa;w
1;Madison;m
1;Mai;w
1;Mahdi;m
1;Maily;w
1;Maiko;m
1;Maira;w
1;Mailo-Noel;m
1;Malaika;w
1;Maksim;m
1;Malea;w
1;Manaf;m
1;Malene;w
1;Manfred;m
1;Malia;w
1;Manh;m
1;Malin;w
1;Marcelino;m
1;Malina;w
1;Marcus;m
1;Manessa;w
1;Marinho;m
1;Mara-Lynn;w
1;Maris;m
1;Marana;w
1;Marko;m
1;Marcelina;w
1;Marques;m
1;Maret;w
1;Marti;m
1;Margarethe;w
