anzahl;vorname;geschlecht
2;Juri;m
2;Nala;w
2;Justus;m
2;Nele;w
2;Kaan;m
2;Nora;w
2;Kaito;m
2;Pauline;w
2;Kian;m
2;Rosalie;w
2;Ludwig;m
2;Sofia;w
2;Luke;m
2;Zoe;w
2;Marc;m
2;Mark;m
2;Markus;m
2;Martin;m
2;Marvin;m
2;Mattes;m
2;Mika;m
2;Nikolai;m
2;Nils;m
2;Noel;m
2;Patrice;m
2;Philip;m
2;Philipp;m
2;Rafael;m
2;Robin;m
2;Thomas;m
2;Tilo;m
2;Tim;m
2;Tino;m
2;Tobias;m
2;Tristan;m
2;Victor;m
2;Vincent;m
2;William;m
2;Yannis;m
1;Aayra;w
1;Adelheid;w
1;Adelina;w
1;Adeline;w
1;Akiva;w
1;Alba;w
1;Aleksandra;w
1;Aleyna;w
1;Alia;w
1;Alicia;w
1;Alicja;w
1;Alissa;w
1;Aliyah;w
1;Amal;w
1;Amalia;w
1;Amira;w
1;Amy;w
1;Amélie;w
1;Ana-Lucia;w
1;Analisse;w
1;Anastasia;w
1;Andrea;w
1;Andreevna;w
1;Angela;w
1;Angelica;w
1;Abdarahman;m
1;Anika;w
1;Abdul;m
1;Anisia;w
1;Abdur-Rahim;m
1;Anna-Eva;w
1;Abdurrahman;m
1;Annabell;w
1;Abdusalam;m
1;Annamaria;w
1;Abubker;m
1;Annelie;w
1;Adar;m
1;Annemarie;w
1;Aeneas;m
1;Annye-Marrieh;w
1;Agostino;m
1;Anouk;w
1;Al;m
1;Antonella;w
1;Al-Hadi;m
1;Antonija;w
1;Alejandro;m
1;Antonina;w
1;Aleks;m
1;Anxhelina;w
1;Aleksander;m
1;April;w
1;Aleksej;m
1;Ariana;w
1;Alessio;m
1;Arijana;w
1;Alexis;m
1;Arina;w
1;Alfred;m
1;Armella;w
1;Ali;m
1;Ashley;w
1;Amar;m
1;Astrid;w
1;Ambende;m
1;Auguste;w
1;Anakin;m
1;Ava;w
1;Anders;m
1;Ayesha;w
1;Andrei;m
1;Aylin;w
1;Andrej;m
1;Babette;w
1;Andrejevič;m
1;Bahar;w
1;Andreyevič;m
1;Barbara;w
1;André;m
1;Beatrice;w
1;Andy;m
1;Bebban;w
1;Angelo;m
1;Bella;w
1;Anthony;m
1;Belle;w
1;Antony;m
1;Birgit;w
1;Arfin;m
1;Carla;w
1;Arian;m
1;Carolina;w
1;Ariya;m
1;Casey;w
1;Arne;m
1;Cataleya;w
1;Aron;m
1;Catalia;w
1;Ascanius;m
1;Cecilia;w
1;Aurel;m
1;Charlene;w
1;Austin;m
1;Chiara;w
1;Avery;m
1;Chisaki;w
1;Avnel;m
1;Christine;w
1;Ayaz;m
1;Cilia;w
1;Azad;m
1;Claire;w
1;Babacar;m
1;Cleo;w
1;Balthasar;m
1;Daniella;w
1;Bander;m
1;Danielle;w
1;Batuhan;m
1;Denisovna;w
1;Behnam;m
1;Donya;w
1;Bela;m
1;Doris;w
1;Ben;m
1;Edina;w
1;Ben-Jaxon;m
1;Edith;w
1;Bendik;m
1;Ekaterina;w
1;Benedict;m
1;Eleni;w
1;Benno;m
1;Elif;w
1;Berdan;m
1;Elin;w
1;Berkay;m
1;Eline;w
1;Bernhard;m
1;Elma;w
1;Bilal;m
1;Emina;w
1;Bo;m
1;Emme;w
1;Bodo;m
1;Emmelie;w
1;Boxiang;m
1;Enisa;w
1;Boyang;m
1;Erika;w
1;Brady;m
1;Erna;w
1;Carl;m
1;Eseoghene;w
1;Carlos;m
1;Esra;w
1;Carlton;m
1;Estera;w
1;Casey;m
1;Fatemeh;w
1;Caspar;m
1;Fatima;w
1;Castiel;m
1;Felicitas;w
1;Ceylan;m
1;Fenja;w
1;Cihan;m
1;Fiene;w
1;Ciljan;m
1;Fjolla;w
1;Colin;m
1;Flora;w
1;Connar;m
1;Florentine;w
1;Conner;m
1;Fonta;w
1;Constantin;m
1;Franziska;w
1;Cornelius;m
1;Freya-Lucia;w
1;Curt;m
1;Frida;w
1;Dan;m
1;Gina;w
1;Daniilovič;m
1;Giuliette;w
1;Darijan;m
1;Grace;w
1;Dario;m
1;Hailey;w
1;Dean;m
1;Hanaa;w
1;Derrida;m
1;Hanne;w
1;Destan;m
1;Harley;w
1;Diap;m
1;Harper;w
1;Dimitris;m
1;Hasibe;w
1;Dirk;m
1;Helga;w
1;Dragomir;m
1;Hiva;w
1;Duco;m
1;Hollie;w
1;Edgar;m
1;Hosna;w
1;Ekin;m
1;Hüda;w
1;Eladji;m
1;Ina;w
1;Elias-Maximilian;m
1;Inas;w
1;Elias-Tim;m
1;Ines;w
1;Elio;m
1;Inga;w
1;Elisabeth;m
1;Inyasha;w
1;Emanuel;m
1;Irena;w
1;Emile;m
1;Irene;w
1;Emilian;m
1;Izabella;w
1;Emiliano;m
1;Jamila;w
1;Emiljan;m
1;Jenny;w
1;Emin;m
1;Johanne;w
1;Emir;m
1;Jolanda;w
1;Enadeghe;m
1;Jorid;w
1;Enest;m
1;Jouline;w
1;Enrico;m
1;Jule;w
1;Eric;m
1;Juli;w
1;Ernst;m
1;Julie;w
1;Eugene;m
1;Kalinka;w
1;Evgenii;m
1;Kamila;w
1;Ewald;m
1;Kamilla;w
1;Fabio;m
1;Karla;w
1;Farhad;m
1;Katla;w
1;Felian;m
1;Keira;w
1;Fiete;m
1;Kiki;w
1;Filip;m
1;Kimberly;w
1;Finley;m
1;Kira;w
1;Florentin;m
1;Ladawan;w
1;Flores;m
1;Lan;w
1;Francis;m
1;Lanea;w
1;Frank;m
1;Lara-Sophie;w
1;Frederic;m
1;Laureen;w
1;Fridolin;m
1;Layla;w
1;Frieder;m
1;Leandra;w
1;Fux;m
1;Leia;w
1;Fynn;m
1;Lena-Jasmin;w
1;Gabriele;m
1;Lenia;w
1;Godson;m
1;Lenya;w
1;Götz;m
1;Leonie-Jasmin;w
1;Hagen;m
1;Leonora;w
1;Hajo;m
1;Lexus;w
1;Hakim;m
1;Liah;w
1;Hamza;m
1;Liana;w
1;Hannes;m
1;Lidya;w
1;Hans;m
1;Liesbeth;w
1;Harry;m
1;Lieselotte;w
1;Hassan;m
1;Lilia;w
1;Henryk;m
1;Liljana;w
1;Herbert;m
1;Linda;w
1;Hristo;m
1;Lindsey;w
1;Ikenna;m
1;Lizzy;w
1;Ilian;m
1;Lloyd;w
1;Ilja;m
1;Lois;w
1;Imad;m
1;Lorena;w
1;Imaiyan;m
1;Loretta;w
1;Imran;m
1;Lotte;w
1;Innokenty;m
1;Louis;w
1;Inti;m
1;Louisa;w
1;Irvin;m
1;Luana;w
1;Isaak;m
1;Lucy;w
1;Isaiah;m
1;Luisa;w
1;Iulian;m
1;Luise-Friederike;w
1;Jacob;m
1;Luna;w
1;Jakub;m
1;Lusiné;w
1;James;m
1;Luzia;w
1;Jameson;m
1;Lyah;w
1;Jannes;m
1;Lydia;w
1;Jannick;m
1;Lynn;w
1;Jano;m
1;Lüjeine;w
1;Janosch;m
1;Madeleine;w
1;Jari;m
1;Magali;w
1;Jaroslav;m
1;Magdalena;w
1;Jasper;m
1;Malia;w
1;Jayce;m
1;Malin;w
1;Jean;m
1;Manuela;w
1;Jeremy;m
1;Maren;w
1;Jermaine;m
1;Maria-Luisa;w
1;Jesse;m
1;Mariella;w
1;John;m
1;Marielle;w
1;Joost;m
1;Marina;w
1;Jorin;m
1;Marta;w
1;Joris;m
1;Martina;w
1;Josef;m
1;Mathea;w
1;Joseph;m
1;Mathilda;w
1;Jozef;m
1;Matilda;w
1;Juan;m
1;Maxima;w
1;Julien;m
1;Maxime;w
1;Julius;m
1;Maximiliane;w
1;Junes;m
1;Maximina;w
1;Junior;m
1;May;w
1;Jérôme;m
1;Maylin;w
1;Jörg;m
1;Medina;w
1;Kadir;m
1;Medine;w
1;Kasim;m
1;Meeri;w
1;Kasimir-Fridolin;m
1;Megan;w
1;Kayne;m
1;Melanie;w
1;Keanu;m
1;Melia-Joleen;w
1;Kelechukwu;m
1;Melina-Luana;w
1;Kilian;m
1;Melissa;w
1;Kimo;m
1;Melody;w
1;Klaas;m
1;Meral;w
1;Klaus;m
1;Meriem;w
1;Klemens;m
1;Merle;w
1;Konrad;m
1;Michèle;w
1;Lajaune;m
1;Mieke;w
1;Lasse;m
1;Mija;w
1;Lazar;m
1;Mika;w
1;Lean;m
1;Milana;w
1;Leano;m
1;Milica;w
1;Lee;m
1;Milly;w
1;Lejs;m
1;Minna;w
1;Leonardo;m
1;Mirielle;w
1;Leonas;m
1;Mizu;w
1;Leonhard;m
1;Monica;w
1;Leonidas;m
1;Monique;w
1;Levin;m
1;Mudikani;w
1;Lias;m
1;Mussia;w
1;Liev;m
1;Naima;w
1;Linos;m
1;Naomi;w
1;Lio;m
1;Nasiha;w
1;Liron;m
1;Nathalie;w
1;Loki;m
1;Nayla;w
1;Lorenz;m
1;Neelima;w
1;Lounis;m
1;Nicole;w
1;Luan;m
1;Nila;w
1;Luigi;m
1;Nilay;w
1;Lvovič;m
1;Nisa;w
1;Mackay;m
1;Noa;w
1;Mads;m
1;Noemi;w
1;Mael;m
1;Norah;w
1;Magnus;m
1;Nordis;w
1;Maik;m
1;Nura;w
1;Malte;m
1;Nyota;w
1;Malvin;m
1;Oghosa;w
1;Manfred;m
1;Oktawia;w
1;Manuel;m
1;Paulina;w
1;Marcus;m
1;Pebbles;w
1;Mario;m
1;Philia;w
1;Marlin;m
1;Philina;w
1;Matei;m
1;Philippa;w
1;Matei-Elisei;m
1;Phoebe;w
1;Mateo;m
1;Priya;w
1;Mats;m
1;Quissé;w
1;Matteo;m
1;Rabea;w
1;Mattheo;m
1;Rani;w
1;Matthias;m
1;Renee;w
1;Matthys;m
1;Rika;w
1;Matti;m
1;Romelia;w
1;Mattis;m
1;Romy;w
1;Matvey;m
1;Ronja;w
1;Maurice;m
1;Rosa;w
1;Mauro;m
1;Rosie;w
1;Maximus;m
1;Ruby;w
1;Meo;m
1;Runa;w
1;Mert;m
1;Ruth;w
1;Mevlid;m
1;Sabrina;w
1;Michel;m
1;Safia;w
1;Michele;m
1;Safira;w
1;Milo-Richard;m
1;Saliha;w
1;Mio;m
1;Salomeea;w
1;Mo;m
1;Sanni;w
1;Mohammed;m
1;Sarai;w
1;Moisei;m
1;Seraphina;w
1;Moose;m
1;Sergeewna;w
1;Muhammad;m
1;Shainah;w
1;Murad;m
1;Sigrun;w
1;Nail;m
1;Simay;w
1;Nathan;m
1;Sina;w
1;Neal;m
1;Skadi;w
1;Neo;m
1;Slobodanka-Chanel;w
1;Nevio;m
1;Sofia-Valentina;w
1;Nibras;m
1;Sonja;w
1;Nick;m
1;Soraya;w
1;Niclas;m
1;Statira;w
1;Niklas;m
1;Stefania;w
1;Nikolaj;m
1;Stella;w
1;Nikolay;m
1;Suhany;w
1;Noe;m
1;Sunaina;w
1;Norbert;m
1;Sura;w
1;Ohijay-Ezekiel;m
1;Sureja;w
1;Ole;m
1;Susanna;w
1;Oliver;m
1;Suzan;w
1;Omar;m
1;Svea;w
1;Otto;m
1;Sylvia;w
1;Owen;m
1;Süeda;w
1;Pablo;m
1;Talia;w
1;Patrick;m
1;Tamirel;w
1;Pepe;m
1;Taya;w
1;Perikles;m
1;Thea;w
1;Phil;m
1;Tilda;w
1;Philippe;m
1;Tina;w
1;Phillip;m
1;Tove;w
1;Phillipp;m
1;Twila;w
1;Pitt;m
1;Valentina;w
1;Quentin;m
1;Vanessa;w
1;Rafael-Nikos;m
1;Vasilyevna;w
1;Raiden;m
1;Vera;w
1;Rajan;m
1;Viktória;w
1;Ramin;m
1;Vitalievna;w
1;Ran;m
1;Vivien;w
1;Randolf;m
1;Xenija;w
1;Rao;m
1;Xiao;w
1;Raphael;m
1;Yasmin;w
1;Rayyan;m
1;Zeynep;w
1;René;m
1;Zoey;w
1;Ricardo;m
1;Zoë;w
1;Rijan;m
1;Çağla;w
1;Robert;m
1;Rohad;m
1;Rolf;m
1;Roman;m
1;Romeo;m
1;Ruben;m
1;Sakyi;m
1;Salomon;m
1;Samet;m
1;Santino;m
1;Sascha;m
1;Sean;m
1;Sebastian;m
1;Sebastiano;m
1;Shanley;m
1;Shokat;m
1;Sidney;m
1;Siegfried;m
1;Silas;m
1;Siyuan;m
1;Sky;m
1;Snow;m
1;Sorin;m
1;Soro;m
1;Stephan;m
1;Steven;m
1;Sumer;m
1;Sven;m
1;Szymon;m
1;Sören;m
1;Tamerlan;m
1;Tammo;m
1;Tanh;m
1;Tarkan;m
1;Teo;m
1;Theodore;m
1;Thorin;m
1;Tilman;m
1;Timo;m
1;Timofey;m
1;Timur;m
1;Tjark;m
1;Toneca;m
1;Torben;m
1;Tore;m
1;Tylor;m
1;Uygar;m
1;Valerijo;m
1;Vasvi;m
1;Vincentas;m
1;Vinzenz;m
1;Volodymyrovič;m
1;Vrtaric;m
1;Weili;m
1;Willi;m
1;Wolfgang;m
1;Władysław;m
1;Xu;m
1;Yakup;m
1;Yaseen;m
1;Yağız;m
1;Yaşar;m
1;Ying;m
1;Yunis;m
1;Yuta;m
1;Zacharias;m
1;Zephyr;m
