anzahl;vorname;geschlecht;position
5;Mahdi;m;1
5;Milan;m;1
5;Muhammad;m;1
5;Niklas;m;1
5;Philipp;m;1
5;Raphael;m;1
5;Vincent;m;1
5;Youssef;m;1
5;Yunus;m;1
4;Elena;w;2
4;Florentina;w;2
4;Josephine;w;2
4;Matilda;w;2
4;Andreas;m;2
4;Meryem;w;2
4;Asaf;m;2
4;Mia;w;2
4;Emil;m;2
4;Sofia;w;2
4;Eymen;m;2
4;Sophia;w;2
4;Gabriel;m;2
4;Su;w;2
4;Karl;m;2
4;Leon;m;2
4;Liam;m;2
4;Luis;m;2
4;Miguel;m;2
4;Theodor;m;2
4;Aleyna;w;1
4;Elisa;w;1
4;Enna;w;1
4;Greta;w;1
4;Julia;w;1
4;Juna;w;1
4;Klara;w;1
4;Laia;w;1
4;Lorin;w;1
4;Luise;w;1
4;Adrian;m;1
4;Luna;w;1
4;Benjamin;m;1
4;Malak;w;1
4;Bilal;m;1
4;Maryam;w;1
4;Emre;m;1
4;Masal;w;1
4;Ensar;m;1
4;Melek;w;1
4;Fabian;m;1
4;Melis;w;1
4;Filip;m;1
4;Milena;w;1
4;Jad;m;1
4;Paulina;w;1
4;Jan;m;1
4;Ronja;w;1
4;Joel;m;1
4;Tilda;w;1
4;John;m;1
4;Yara;w;1
4;Justus;m;1
4;Yaren;w;1
4;Karl;m;1
4;Zeynep;w;1
4;Lian;m;1
4;Mateo;m;1
4;Mert;m;1
4;Mohammed;m;1
4;Moritz;m;1
4;Timur;m;1
4;Toni;m;1
4;William;m;1
3;Maria;w;3
3;Marie;w;3
3;Amalia;w;2
3;Amelie;w;2
3;Antonia;w;2
3;Elise;w;2
3;Helena;w;2
3;Isabel;w;2
3;Aaron;m;2
3;Jolie;w;2
3;Amir;m;2
3;Lilith;w;2
3;Aslan;m;2
3;Luisa;w;2
3;Caspar;m;2
3;Luna;w;2
3;Christian;m;2
3;Malia;w;2
3;Emanuel;m;2
3;Melissa;w;2
3;Emilio;m;2
3;Minou;w;2
3;Emir;m;2
3;Nisa;w;2
3;Emmanuel;m;2
3;Nora;w;2
3;Erik;m;2
3;Rosa;w;2
3;Finn;m;2
3;Rose;w;2
3;Hassan;m;2
3;Sarah;w;2
3;Jonathan;m;2
3;Sena;w;2
3;Lennox;m;2
3;Leonard;m;2
3;Martin;m;2
3;Matei;m;2
3;Matthias;m;2
3;Maxim;m;2
3;Mehmet;m;2
3;Milan;m;2
3;Muhammed;m;2
3;Olaf;m;2
3;Ole;m;2
3;Oskar;m;2
3;Pascal;m;2
3;Robert;m;2
3;Selim;m;2
3;Tobias;m;2
3;Viktor;m;2
3;Aisha;w;1
3;Alea;w;1
3;Alia;w;1
3;Alma;w;1
3;Alva;w;1
3;Amalia;w;1
3;Anastasija;w;1
3;Anouk;w;1
3;Aaron;m;1
3;Arin;w;1
3;Abdullah;m;1
3;Asya;w;1
3;Ahmet;m;1
3;Carlotta;w;1
3;Alessio;m;1
3;Damla;w;1
3;Arthur;m;1
3;Ela;w;1
3;Azad;m;1
3;Elise;w;1
3;Bennet;m;1
3;Fiona;w;1
3;Bent;m;1
3;Frida;w;1
3;Carl;m;1
3;Frieda;w;1
3;Damian;m;1
3;Hazal;w;1
3;Deniz;m;1
3;Jasmina;w;1
3;Edgar;m;1
3;Laila;w;1
3;Elian;m;1
3;Lana;w;1
3;Emilio;m;1
3;Lene;w;1
3;Emin;m;1
3;Liah;w;1
3;Emirhan;m;1
3;Lilia;w;1
3;Gustav;m;1
3;Lorena;w;1
3;Hadi;m;1
3;Louisa;w;1
3;Hüseyin;m;1
3;Lucia;w;1
3;Issa;m;1
3;Luisa;w;1
3;Jasper;m;1
3;Mara;w;1
3;Johann;m;1
3;Marla;w;1
3;Jona;m;1
3;Melina;w;1
3;Khaled;m;1
3;Miray;w;1
3;Konstantin;m;1
3;Mirella;w;1
3;Leopold;m;1
3;Naya;w;1
3;Levi;m;1
3;Nele;w;1
3;Levin;m;1
3;Nour;w;1
3;Linus;m;1
3;Olivia;w;1
3;Lio;m;1
3;Pauline;w;1
3;Lion;m;1
3;Pia;w;1
3;Lucas;m;1
3;Raya;w;1
3;Matheo;m;1
3;Sena;w;1
3;Mattheo;m;1
3;Sila;w;1
3;Mikail;m;1
3;Stella;w;1
3;Miran;m;1
3;Thea;w;1
3;Mirza;m;1
3;Yağmur;w;1
3;Nathan;m;1
3;Zahraa;w;1
3;Omar;m;1
3;Zara;w;1
3;Oscar;m;1
3;Zehra;w;1
3;Piet;m;1
3;Zoey;w;1
3;Sebastian;m;1
3;Seyit;m;1
3;Simon;m;1
3;Theodor;m;1
3;Timo;m;1
3;Titus;m;1
3;Tobias;m;1
3;Yasin;m;1
3;Yassin;m;1
3;Younes;m;1
2;Max;m;3
2;Rainer;m;3
2;Willy;m;3
2;Eva;w;3
2;Rose;w;3
2;Aaliyah;w;2
2;Abena;w;2
2;Ahmed;w;2
2;Alexandra;w;2
2;Aleyna;w;2
2;Alicia;w;2
2;Aurora;w;2
2;Christiane;w;2
2;Christine;w;2
2;Elif;w;2
2;Emilie;w;2
2;Emma;w;2
2;Erika;w;2
2;Felicitas;w;2
2;Fleur;w;2
2;Gabriele;w;2
2;Hannah;w;2
2;Adam;m;2
2;Hira;w;2
2;Aiden;m;2
2;Josephin;w;2
2;Albert;m;2
2;Julie;w;2
2;Aleksander;m;2
2;Katharina;w;2
2;Antonio;m;2
2;Leonie;w;2
2;Ben;m;2
2;Lia;w;2
2;Bruno;m;2
2;Lilly;w;2
2;Collin;m;2
2;Liya;w;2
2;Constantin;m;2
2;Lotta;w;2
2;Emin;m;2
2;Lotte;w;2
2;Ensar;m;2
2;Louise;w;2
2;Ernesto;m;2
2;Mae;w;2
2;Ezechiel;m;2
2;Malina;w;2
2;Felix;m;2
2;Malou;w;2
2;Georg;m;2
2;Margarete;w;2
2;George;m;2
2;Marlene;w;2
2;Henning;m;2
2;Marlowe;w;2
2;Henrik;m;2
2;Medina;w;2
2;Hüseyin;m;2
2;Miray;w;2
2;Ibrahim;m;2
2;Miriam;w;2
2;Ilyas;m;2
2;Nina;w;2
2;Ismail;m;2
2;Rostislavova;w;2
2;Issa;m;2
2;Theresa;w;2
2;Jan;m;2
2;Victoria;w;2
2;Jasper;m;2
2;Viktoria;w;2
2;John;m;2
2;Zeynep;w;2
2;Jonas;m;2
2;Josef;m;2
2;Jörg;m;2
2;Kartal;m;2
2;Kilian;m;2
2;Konstantin;m;2
2;Levi;m;2
2;Levin;m;2
2;Lian;m;2
2;Linus;m;2
2;Lukas;m;2
2;Malik;m;2
2;Matteo;m;2
2;Mikail;m;2
2;Miraç;m;2
2;Mohammad;m;2
2;Nils;m;2
2;Oleksandrovič;m;2
2;Paul;m;2
2;Prince;m;2
2;Romeo;m;2
2;Salim;m;2
2;Simon;m;2
2;Sven;m;2
2;Tahir;m;2
2;Vincent;m;2
2;Willi;m;2
2;Wolfgang;m;2
2;Yusuf;m;2
2;Aaliyah;w;1
2;Ajla;w;1
2;Alena;w;1
2;Alessia;w;1
2;Alexandra;w;1
2;Alice;w;1
2;Alissa;w;1
2;Amal;w;1
2;Amilia;w;1
2;Amy;w;1
2;Abdulrahman;m;1
2;Ana;w;1
2;Aiden;m;1
2;Anastasia;w;1
2;Alen;m;1
2;Annabelle;w;1
2;Alex;m;1
2;Anuk;w;1
2;Alfred;m;1
2;Ariana;w;1
2;Alper;m;1
2;Assil;w;1
2;Amadeus;m;1
2;Aurelia;w;1
2;Amin;m;1
2;Aurelie;w;1
2;Anuar;m;1
2;Aya;w;1
2;Ardıl;m;1
2;Ayla;w;1
2;Ari;m;1
2;Berfin;w;1
2;Ayaz;m;1
2;Betül;w;1
2;Aykan;m;1
2;Bruna;w;1
2;Azat;m;1
2;Cataleya;w;1
2;Baran;m;1
2;Cecilia;w;1
2;Bastian;m;1
2;Celine;w;1
2;Bela;m;1
2;Cennet;w;1
2;Benedikt;m;1
2;Cleo;w;1
2;Bennett;m;1
2;Diana;w;1
2;Bo;m;1
2;Dila;w;1
2;Christian;m;1
2;Ecem;w;1
2;Christopher;m;1
2;Elanur;w;1
2;Conner;m;1
2;Eleni;w;1
2;Conor;m;1
2;Eliana;w;1
2;Constantin;m;1
2;Elissa;w;1
2;Corvin;m;1
2;Elli;w;1
2;Daris;m;1
2;Emely;w;1
2;Dean;m;1
2;Emilie;w;1
2;Edward;m;1
2;Emmi;w;1
2;Eliano;m;1
2;Enissa;w;1
2;Elliot;m;1
2;Enya;w;1
2;Emilian;m;1
2;Esila;w;1
2;Franciszek;m;1
2;Esma;w;1
2;Frederik;m;1
2;Eva;w;1
2;Fynn;m;1
2;Farah;w;1
2;Gino;m;1
2;Fatma;w;1
2;Habib;m;1
2;Hala;w;1
2;İbrahim;m;1
2;Halima;w;1
2;Ilay;m;1
2;Hanin;w;1
2;Isa;m;1
2;Hedi;w;1
2;Ivan;m;1
2;Helin;w;1
2;Ivo;m;1
2;Hilda;w;1
2;Jacob;m;1
2;Hira;w;1
2;Jakub;m;1
2;Ikra;w;1
2;Jamal;m;1
2;Ilayda;w;1
2;Janne;m;1
2;Jara;w;1
2;Jannik;m;1
2;Jolien;w;1
2;Jibril;m;1
2;Josephine;w;1
2;Jonah;m;1
2;Kiara;w;1
2;Jordan;m;1
2;Lale;w;1
2;Joris;m;1
2;Layan;w;1
2;Josef;m;1
2;Learta;w;1
2;Julius;m;1
2;Lilli;w;1
2;Juri;m;1
2;Lilu;w;1
2;Karam;m;1
2;Lily;w;1
2;Kenan;m;1
2;Linda;w;1
2;Kevin;m;1
2;Liv;w;1
2;Kolja;m;1
2;Liz;w;1
2;Koray;m;1
2;Lore;w;1
2;Leander;m;1
2;Luana;w;1
2;Leandro;m;1
2;Lynn;w;1
2;Lenny;m;1
2;Magdalena;w;1
2;Lewin;m;1
2;Mascha;w;1
2;Liron;m;1
2;Medina;w;1
2;Luan;m;1
2;Melia;w;1
2;Mahir;m;1
2;Meliya;w;1
2;Mahmut;m;1
2;Mihrimah;w;1
2;Malek;m;1
2;Minou;w;1
2;Marcel;m;1
2;Miriam;w;1
2;Mark;m;1
2;Narin;w;1
2;Mats;m;1
2;Nisa;w;1
2;Matthias;m;1
2;Nivin;w;1
2;Mattis;m;1
2;Princess;w;1
2;Merdan;m;1
2;Ravza;w;1
2;Mervan;m;1
2;Rebecca;w;1
2;Milo;m;1
2;Rina;w;1
2;Mio;m;1
2;Rita;w;1
2;Muhammet;m;1
2;Rojda;w;1
2;Musa;m;1
2;Samantha;w;1
2;Musab;m;1
2;Sarah;w;1
2;Mustafa;m;1
2;Selin;w;1
2;Nicolas;m;1
2;Selina;w;1
2;Nikola;m;1
2;Solea;w;1
2;Nikolas;m;1
2;Suvi;w;1
2;Noar;m;1
2;Tabea;w;1
2;Ole;m;1
2;Tala;w;1
2;Osman;m;1
2;Tasnim;w;1
2;Patrice;m;1
2;Thalia;w;1
2;Patrick;m;1
2;Victoria;w;1
2;Pepe;m;1
2;Viktoria;w;1
2;Phillip;m;1
2;Yade;w;1
2;Poyraz;m;1
2;Yasmin;w;1
2;Rafael;m;1
2;Zahra;w;1
2;Rayan;m;1
2;Zoé;w;1
2;Riad;m;1
2;Zümra;w;1
2;Rio;m;1
2;Ryan;m;1
2;Said;m;1
2;Salih;m;1
2;Semih;m;1
2;Shahin;m;1
2;Steven;m;1
2;Taha;m;1
2;Tamer;m;1
2;Tarik;m;1
2;Taylor;m;1
2;Till;m;1
2;Toprak;m;1
2;Tristan;m;1
2;Valerio;m;1
2;Viktor;m;1
2;Yiğit;m;1
2;Zacheu;m;1
1;Sheppard;w;5
1;Alexander;m;4
1;Adejoke;w;4
1;Bonifatius;m;4
1;Auguste;w;4
1;Brulin;m;4
1;Cecilia;w;4
1;Elsayed;m;4
1;Jessy;w;4
1;Horst;m;4
1;Lony;w;4
1;Ignatius;m;4
1;Lynette;w;4
1;Marcin;m;4
1;Makeba;w;4
1;Mohamed;m;4
1;Pauline;w;4
1;Tadros;m;4
1;Rainui;w;4
1;Renate;w;4
1;Abdullah;m;3
1;Ahmad;m;3
1;Aamira;w;3
1;Albert;m;3
1;Abdulrahman;w;3
1;Amaru;m;3
1;Alpha;w;3
1;Anivdelarev;m;3
1;Anne;w;3
1;Anton;m;3
1;Ayten;w;3
1;Benedikt;m;3
1;Bell;w;3
1;Benjamin;m;3
1;Bianca;w;3
1;Bupe;m;3
1;Charlotte;w;3
1;Celal;m;3
1;Collina;w;3
1;Chidirim;m;3
1;DeLane;w;3
1;Claude;m;3
1;Donna;w;3
1;Dariusz;m;3
1;Elisabeth;w;3
1;David;m;3
1;Elke;w;3
1;Elias;m;3
1;Erna;w;3
1;Emrik;m;3
1;Fiona;w;3
1;Erich;m;3
1;Franziska;w;3
1;Finn;m;3
1;Gabriele;w;3
1;Franz;m;3
1;Gabriella;w;3
1;Friedrich;m;3
1;Giselle;w;3
1;Fritz;m;3
1;Grimes;w;3
1;Gabriel;m;3
1;Helene;w;3
1;Gerhard;m;3
1;Helga;w;3
1;Grimes;m;3
1;Herdis;w;3
1;Günther;m;3
1;Houda;w;3
1;Hassan;m;3
1;Hussein;w;3
1;Hector;m;3
1;Ingrid;w;3
1;Heinrich;m;3
1;Kaur;w;3
1;Heinz;m;3
1;Lale;w;3
1;Henry;m;3
1;Larissa;w;3
1;Ion;m;3
1;Lefevre;w;3
1;James;m;3
1;Lexiella;w;3
1;Joachim;m;3
1;Lilly;w;3
1;Johannes;m;3
1;Louise;w;3
1;Jordan;m;3
1;Lucy;w;3
1;Khalil;m;3
1;Magdalena;w;3
1;Kirill;m;3
1;Malka;w;3
1;Lars;m;3
1;Manisa;w;3
1;Laszlo;m;3
1;Manolya;w;3
1;Leonhardt;m;3
1;Margueritte;w;3
1;Leopold;m;3
1;Mayealie;w;3
1;Louis;m;3
1;Melena;w;3
1;Marcel;m;3
1;Metghalchi;w;3
1;Matei;m;3
1;Mileyn;w;3
1;Matthias;m;3
1;Mutungi;w;3
1;Maé;m;3
1;Nil;w;3
1;Mehmed;m;3
1;Numba;w;3
1;Meriwether;m;3
1;Nur;w;3
1;Michael;m;3
1;Olivia;w;3
1;Mikail;m;3
1;Oslo;w;3
1;Mohamed;m;3
1;Petra;w;3
1;Moussa;m;3
1;Putri;w;3
1;Nebievič;m;3
1;Ria;w;3
1;Ngoumou;m;3
1;Rosa;w;3
1;Nicholas;m;3
1;Salomea;w;3
1;Otto;m;3
1;Senta;w;3
1;Pablo;m;3
1;Sloan;w;3
1;Paul;m;3
1;Smilla;w;3
1;Philibert;m;3
1;Sophie;w;3
1;Reiner;m;3
1;Sue;w;3
1;Rupert;m;3
1;Tesacek;w;3
1;Samuel;m;3
1;Tiwatope;w;3
1;Stanislaw;m;3
1;Ulla;w;3
1;Sten;m;3
1;Veronica;w;3
1;Stipan;m;3
1;Yelina;w;3
1;Tao;m;3
1;Thapet;m;3
1;Thomas;m;3
1;Thorsten;m;3
1;Winfried;m;3
1;Zoran;m;3
1;Aamyna-Jacy;w;2
1;Abigaëlle;w;2
1;Aboèno;w;2
1;Adjeley;w;2
1;Admira;w;2
1;Afii;w;2
1;Akosua;w;2
1;Akua;w;2
1;Aleksandra;w;2
1;Alekseevna;w;2
1;Alieva;w;2
1;Alina;w;2
1;Alison;w;2
1;Aliya;w;2
1;Alwara;w;2
1;Alysa;w;2
1;Amancaya;w;2
1;Amarachi;w;2
1;Amberle;w;2
1;Amera;w;2
1;Amina;w;2
1;Anais;w;2
1;Anaïs;w;2
1;Ando;w;2
1;Angela;w;2
1;Anifa;w;2
1;Anjali;w;2
1;Annabell;w;2
1;Annastina;w;2
1;Abdallah;m;2
1;Annemarie;w;2
1;Abdullah;m;2
1;Anouk;w;2
1;Abdurrahman;m;2
1;Antonie;w;2
1;Acha;m;2
1;April;w;2
1;Adar;m;2
1;Ariana;w;2
1;Adebisi-Reich;m;2
1;Arife;w;2
1;Adel;m;2
1;Arsenia;w;2
1;Ademola;m;2
1;Asel;w;2
1;Adlan;m;2
1;Asma;w;2
1;Adnan;m;2
1;Astrid;w;2
1;Adrian;m;2
1;Augusta;w;2
1;Ahmed;m;2
1;Augustina;w;2
1;Al-Deen;m;2
1;Aurelia;w;2
1;Alano;m;2
1;Ava;w;2
1;Alassane;m;2
1;Ay;w;2
1;Alessio;m;2
1;Aysel;w;2
1;Alex;m;2
1;Ayşe;w;2
1;Alfred;m;2
1;Azize;w;2
1;Alperen;m;2
1;Bahruz;w;2
1;Alvar;m;2
1;Bea;w;2
1;Amin;m;2
1;Beata;w;2
1;Amon;m;2
1;Beccy;w;2
1;Amro;m;2
1;Beliz;w;2
1;Amîr;m;2
1;Bella;w;2
1;Andrei;m;2
1;Betül;w;2
1;André;m;2
1;Bilent;w;2
1;Anel;m;2
1;Blix;w;2
1;Angelo;m;2
1;Boahma;w;2
1;Angelov;m;2
1;Carlotta;w;2
1;Anselm;m;2
1;Carola;w;2
1;Anthony;m;2
1;Carolina;w;2
1;Anton;m;2
1;Carolyn;w;2
1;Aron;m;2
1;Catherine;w;2
1;Artemis;m;2
1;Ceylin;w;2
1;Aubrey;m;2
1;Charleen;w;2
1;Aurelio;m;2
1;Charline;w;2
1;Aurélien;m;2
1;Chloé;w;2
1;Ayaz;m;2
1;Christa;w;2
1;Azad;m;2
1;Christel;w;2
1;Aziz;m;2
1;Clara;w;2
1;Badie;m;2
1;Cléa;w;2
1;Baker;m;2
1;Cornelia;w;2
1;Bane;m;2
1;Cosette;w;2
1;Bashir;m;2
1;Cécile;w;2
1;Bassam;m;2
1;Daher;w;2
1;Bastian;m;2
1;Dana;w;2
1;Battal;m;2
1;Danailova;w;2
1;Bekir;m;2
1;Daniela;w;2
1;Benedict;m;2
1;Danielova;w;2
1;Benedikt;m;2
1;Delilah;w;2
1;Berkay;m;2
1;Denise;w;2
1;Bernd;m;2
1;Deniz;w;2
1;Bernhard;m;2
1;Dila;w;2
1;Bo;m;2
1;Dilara;w;2
1;Boikanyo;m;2
1;Dimitrievna;w;2
1;Bosse;m;2
1;Dimitrova;w;2
1;Brahim;m;2
1;Dionysia;w;2
1;Bulut;m;2
1;Dorcas;w;2
1;Burak;m;2
1;Dorothea;w;2
1;Burchin;m;2
1;Edda;w;2
1;Cahid;m;2
1;Edith;w;2
1;Carl;m;2
1;Ege;w;2
1;Carlito;m;2
1;Ekaterine;w;2
1;Carlos;m;2
1;Ela;w;2
1;Carsten;m;2
1;Elea;w;2
1;Chaker;m;2
1;Eleni;w;2
1;Chaminuka;m;2
1;Eliana;w;2
1;Christopher;m;2
1;Elin;w;2
1;Cihan;m;2
1;Elisa;w;2
1;Clemens;m;2
1;Eliza;w;2
1;Conner;m;2
1;Elke;w;2
1;Conrad;m;2
1;Ella;w;2
1;Cooper;m;2
1;Ellen;w;2
1;Dami;m;2
1;Elly;w;2
1;Dante;m;2
1;Elmas;w;2
1;Dara;m;2
1;Else;w;2
1;Darian;m;2
1;Elva;w;2
1;Darius;m;2
1;Elvis;w;2
1;Dariusz;m;2
1;Emiliya;w;2
1;David;m;2
1;Emilova;w;2
1;Dean;m;2
1;Emily;w;2
1;Deniz;m;2
1;Emine;w;2
1;Derviş;m;2
1;Emmi;w;2
1;Devran;m;2
1;Engedi;w;2
1;Dieter;m;2
1;Erdzhin;w;2
1;Dimcho;m;2
1;Esin;w;2
1;Dimitrov;m;2
1;Esma;w;2
1;Diyar;m;2
1;Estera;w;2
1;Dominic;m;2
1;Evelina;w;2
1;Dominik;m;2
1;Eveline;w;2
1;Dzastin;m;2
1;Eylül;w;2
1;Eddie;m;2
1;Fabienne;w;2
1;El-Akber;m;2
1;Fatima;w;2
1;Eliano;m;2
1;Fay;w;2
1;Elim;m;2
1;Fazilet;w;2
1;Emilian;m;2
1;Fee;w;2
1;Erdzhan;m;2
1;Felicia;w;2
1;Erhard;m;2
1;Felicja;w;2
1;Eric;m;2
1;Feline;w;2
1;Ertuğrul;m;2
1;Femke;w;2
1;Etienne;m;2
1;Filippa;w;2
1;Eyüp;m;2
1;Finja;w;2
1;Fabian;m;2
1;Flora;w;2
1;Fabien;m;2
1;Frederike;w;2
1;Faruk;m;2
1;Frieda;w;2
1;Ferdi;m;2
1;Friederike;w;2
1;Ferdinand;m;2
1;Fritzi;w;2
1;Fidan;m;2
1;Georgia;w;2
1;Filip;m;2
1;Geraldine;w;2
1;Finnley;m;2
1;Germaine;w;2
1;Firat;m;2
1;Ghazale;w;2
1;Florian;m;2
1;Gisela;w;2
1;Florin;m;2
1;Grace;w;2
1;Frank;m;2
1;Greta;w;2
1;Franz;m;2
1;Géraldine;w;2
1;Frederik;m;2
1;Gül;w;2
1;Frido;m;2
1;Habet;w;2
1;Fynn;m;2
1;Hadzira;w;2
1;Fynn-Luca;m;2
1;Han;w;2
1;Gabrijel;m;2
1;Hanna;w;2
1;Gerard;m;2
1;Haset;w;2
1;Gerhard;m;2
1;Havin;w;2
1;Gray;m;2
1;Havva;w;2
1;Günter;m;2
1;Hayat;w;2
1;Hadi;m;2
1;Hedi;w;2
1;Hakim;m;2
1;Henriette;w;2
1;Halim;m;2
1;Hermine;w;2
1;Halis;m;2
1;Hila;w;2
1;Hamza;m;2
1;Hnin;w;2
1;Han;m;2
1;Hyuseinova;w;2
1;Hans;m;2
1;Hülya;w;2
1;Hartwig;m;2
1;Hüma;w;2
1;Haydar;m;2
1;Ida;w;2
1;Haye;m;2
1;Ilayda;w;2
1;Hector;m;2
1;İlknur;w;2
1;Heimito;m;2
1;Ilse;w;2
1;Hektor;m;2
1;Imani;w;2
1;Henri;m;2
1;Inga;w;2
1;Henrique;m;2
1;Inge;w;2
1;Henry;m;2
1;Intan;w;2
1;Henryk;m;2
1;Irena;w;2
1;Herbert;m;2
1;Irene;w;2
1;Hermann;m;2
1;Irini;w;2
1;Hinnerk;m;2
1;Irmgard;w;2
1;Hobbes;m;2
1;Isabell;w;2
1;Hossam;m;2
1;Isabella;w;2
1;Hugo;m;2
1;Isabelle;w;2
1;Hunel;m;2
1;Isla;w;2
1;Hussein;m;2
1;Ismailova;w;2
1;Ilay;m;2
1;Ivie;w;2
1;Ilian;m;2
1;Jada;w;2
1;İlyas;m;2
1;Jade;w;2
1;Immanuel;m;2
1;Jane;w;2
1;Isa;m;2
1;Jannah;w;2
1;Jackson;m;2
1;Jasmin;w;2
1;Jakob;m;2
1;Jasmina;w;2
1;Jakub;m;2
1;Jaël;w;2
1;Janek;m;2
1;Jemaika;w;2
1;Janosch;m;2
1;Jessica;w;2
1;Jaroslaw;m;2
1;Jette;w;2
1;Jeremy;m;2
1;Jo;w;2
1;Jerômé;m;2
1;Joann;w;2
1;Joachim;m;2
1;Joanna;w;2
1;Joe;m;2
1;Jolin;w;2
1;Johannes;m;2
1;Jolina;w;2
1;Jona;m;2
1;Joline;w;2
1;Jonah;m;2
1;Jomana;w;2
1;Joshua;m;2
1;Josefa;w;2
1;Josip;m;2
1;Josefine;w;2
1;Joèl;m;2
1;Joyce;w;2
1;Julian;m;2
1;Julia;w;2
1;Julius;m;2
1;Juliana;w;2
1;Juro;m;2
1;Juno;w;2
1;Józef;m;2
1;Karin;w;2
1;Jürgen;m;2
1;Karla;w;2
1;Kalki;m;2
1;Kausar;w;2
1;Kalle;m;2
1;Kiara;w;2
1;Karam;m;2
1;Kimia;w;2
1;Karani;m;2
1;Klara;w;2
1;Kasimir;m;2
1;Kornelia;w;2
1;Kasper;m;2
1;Krasimirova;w;2
1;Keko;m;2
1;Kreszentia;w;2
1;Kenechi;m;2
1;Käthe;w;2
1;Kenji;m;2
1;Lara;w;2
1;Kerem;m;2
1;Larbu;w;2
1;Khalid;m;2
1;Lee;w;2
1;Khizar;m;2
1;Lena;w;2
1;Kimi;m;2
1;Lene;w;2
1;Kiplagat;m;2
1;Leni;w;2
1;Klaas;m;2
1;Leticia;w;2
1;Klaus;m;2
1;Letizia;w;2
1;Kurt;m;2
1;Leyla;w;2
1;Kwame;m;2
1;Liesbeth;w;2
1;Ladislaus;m;2
1;Lilia;w;2
1;Larbi;m;2
1;Linet;w;2
1;Lean;m;2
1;Linnea;w;2
1;Leander;m;2
1;Lisa;w;2
1;Lee;m;2
1;Lisbeth;w;2
1;Leif;m;2
1;Liyah;w;2
1;Lemar;m;2
1;Loui;w;2
1;Leonas;m;2
1;Lovis;w;2
1;Lider;m;2
1;Lucia;w;2
1;Light;m;2
1;Lucie;w;2
1;Lind;m;2
1;Luise-Kleeblatt;w;2
