anzahl;vorname;geschlecht;position
3;Hanna;w;2
3;Isabella;w;2
3;Jolie;w;2
3;Adam;m;2
3;Karlotta;w;2
3;Ahmed;m;2
3;Lara;w;2
3;Albert;m;2
3;Lilith;w;2
3;Alessio;m;2
3;Lina;w;2
3;Alfred;m;2
3;Linh;w;2
3;Andreas;m;2
3;Linn;w;2
3;Antoni;m;2
3;May;w;2
3;Antonio;m;2
3;Mira;w;2
3;Artur;m;2
3;My;w;2
3;Asaf;m;2
3;Nisa;w;2
3;Bao;m;2
3;Pauline;w;2
3;Bernhard;m;2
3;Quinn;w;2
3;Christoph;m;2
3;Ronja;w;2
3;Deniz;m;2
3;Sara;w;2
3;Emilian;m;2
3;Thảo;w;2
3;Fabian;m;2
3;Viktoria;w;2
3;Fred;m;2
3;Wanda;w;2
3;Fritz;m;2
3;Zeynep;w;2
3;Gustav;m;2
3;Hans;m;2
3;Ibrahim;m;2
3;Jacob;m;2
3;Jonas;m;2
3;Kaan;m;2
3;Martin;m;2
3;Michel;m;2
3;Milan;m;2
3;Milo;m;2
3;Mustafa;m;2
3;Niklas;m;2
3;Nikolai;m;2
3;Oliver;m;2
3;Omar;m;2
3;Oskar;m;2
3;Pepe;m;2
3;Robert;m;2
3;Walter;m;2
3;Adelina;w;1
3;Amar;w;1
3;Amira;w;1
3;Amy;w;1
3;Annabelle;w;1
3;Asil;w;1
3;Asya;w;1
3;Aurelia;w;1
3;Ayla;w;1
3;Carla;w;1
3;Carlotta;w;1
3;Charlie;w;1
3;Chloe;w;1
3;Chloé;w;1
3;Daria;w;1
3;Diana;w;1
3;Edda;w;1
3;Eliana;w;1
3;Eline;w;1
3;Amin;m;1
3;Elli;w;1
3;Ayaz;m;1
3;Ema;w;1
3;Benno;m;1
3;Esma;w;1
3;Caspar;m;1
3;Esther;w;1
3;Charlie;m;1
3;Evelyn;w;1
3;Constantin;m;1
3;Eylül;w;1
3;Damian;m;1
3;Feline;w;1
3;Dennis;m;1
3;Filippa;w;1
3;Elio;m;1
3;Fiona;w;1
3;Erdem;m;1
3;Hana;w;1
3;Eric;m;1
3;Hazal;w;1
3;Finley;m;1
3;Helen;w;1
3;Francisco;m;1
3;Helene;w;1
3;Gia;m;1
3;Isabel;w;1
3;Hadi;m;1
3;Iva;w;1
3;Hendrik;m;1
3;Ivy;w;1
3;Ivan;m;1
3;Jenny;w;1
3;Jad;m;1
3;Jolie;w;1
3;Jannis;m;1
3;Jonna;w;1
3;Jaro;m;1
3;Katharina;w;1
3;Johannes;m;1
3;Kira;w;1
3;Josef;m;1
3;Käthe;w;1
3;Kaan;m;1
3;Lana;w;1
3;Kasimir;m;1
3;Lea-Marie;w;1
3;Kerem;m;1
3;Leia;w;1
3;Khaled;m;1
3;Leya;w;1
3;Konstantin;m;1
3;Leyla;w;1
3;Leif;m;1
3;Lien;w;1
3;Lennard;m;1
3;Lilli;w;1
3;Lennox;m;1
3;Lily;w;1
3;Lenny;m;1
3;Louise;w;1
3;Leopold;m;1
3;Lydia;w;1
3;Lou;m;1
3;Maike;w;1
3;Ludwig;m;1
3;Malaika;w;1
3;Malek;m;1
3;Malia;w;1
3;Markus;m;1
3;Malin;w;1
3;Marlon;m;1
3;Mara;w;1
3;Martin;m;1
3;Mathilde;w;1
3;Matheo;m;1
3;Meyra;w;1
3;Matthias;m;1
3;Milena;w;1
3;Merlin;m;1
3;Narin;w;1
3;Minh;m;1
3;Ngọc;w;1
3;Musab;m;1
3;Nika;w;1
3;Mustafa;m;1
3;Nola;w;1
3;Neo;m;1
3;Nour;w;1
3;Noam;m;1
3;Philippa;w;1
3;Otis;m;1
3;Sena;w;1
3;Piet;m;1
3;Sila;w;1
3;Rafael;m;1
3;Smilla;w;1
3;Romeo;m;1
3;Tala;w;1
3;Ryan;m;1
3;Vanessa;w;1
3;Sam;m;1
3;Victoria;w;1
3;Samir;m;1
3;Thees;m;1
3;Thiago;m;1
3;Tom;m;1
3;Toni;m;1
3;Tyler;m;1
3;Victor;m;1
3;Wilhelm;m;1
3;Yassin;m;1
3;Ömer;m;1
3;Đức;m;1
2;Amalia;w;3
2;Alexander;m;3
2;Anna;w;3
2;An;m;3
2;Antonia;w;3
2;Axel;m;3
2;Christine;w;3
2;Fritz;m;3
2;Elise;w;3
2;Georg;m;3
2;Emilia;w;3
2;Hussein;m;3
2;Florentine;w;3
2;Hưng;m;3
2;Grace;w;3
2;Jürgen;m;3
2;Ida;w;3
2;Michel;m;3
2;Johanna;w;3
2;Minh;m;3
2;Josephine;w;3
2;Mohamed;m;3
2;Linh;w;3
2;Paul;m;3
2;Lou;w;3
2;Sander;m;3
2;Louise;w;3
2;Thanh;m;3
2;Maria;w;3
2;Werner;m;3
2;Martha;w;3
2;Wilhelm;m;3
2;Mohammed;w;3
2;Monika;w;3
2;Phương;w;3
2;Tjørnelund;w;3
2;Ada;w;2
2;Agnes;w;2
2;Ahsen;w;2
2;Ali;w;2
2;Amelie;w;2
2;Amy;w;2
2;An;w;2
2;Anne;w;2
2;Anni;w;2
2;Auguste;w;2
2;Ava;w;2
2;Cataleya;w;2
2;Catharina;w;2
2;Celine;w;2
2;Cennet;w;2
2;Ceylin;w;2
2;Christiane;w;2
2;Christin;w;2
2;Christine;w;2
2;Adrian;m;2
2;Dan;w;2
2;Akira;m;2
2;Daniela;w;2
2;Ambrose;m;2
2;Deborah;w;2
2;Arthur;m;2
2;Delal;w;2
2;Arvo;m;2
2;Dora;w;2
2;Aslan;m;2
2;Eleni;w;2
2;Atlas;m;2
2;Eleonore;w;2
2;Bastian;m;2
2;Elfriede;w;2
2;Bela;m;2
2;Elina;w;2
2;Ben;m;2
2;Elli;w;2
2;Bennet;m;2
2;Estelle;w;2
2;Carl;m;2
2;Fe;w;2
2;Caspar;m;2
2;Felicitas;w;2
2;Christopher;m;2
2;Fina;w;2
2;Clemens;m;2
2;Frida;w;2
2;Damian;m;2
2;Fritzi;w;2
2;Dean;m;2
2;Gabriele;w;2
2;Diego;m;2
2;Gia;w;2
2;Duy;m;2
2;Hedwig;w;2
2;Eddie;m;2
2;Helena;w;2
2;Efe;m;2
2;Helene;w;2
2;Emin;m;2
2;Henriette;w;2
2;Emre;m;2
2;Hermine;w;2
2;Enea;m;2
2;Hà;w;2
2;Ernst;m;2
2;Irina;w;2
2;Eymen;m;2
2;Isabelle;w;2
2;Ezra;m;2
2;Ivanova;w;2
2;Fethi;m;2
2;Jade;w;2
2;Finley;m;2
2;Jane;w;2
2;Franz;m;2
2;Josefin;w;2
2;Gia;m;2
2;Julia;w;2
2;Giovanni;m;2
2;Juliana;w;2
2;Halil;m;2
2;Julie;w;2
2;Henri;m;2
2;Kristin;w;2
2;Henrik;m;2
2;Lena;w;2
2;Hermann;m;2
2;Lieselotte;w;2
2;Huy;m;2
2;Lilly;w;2
2;Ilan;m;2
2;Linnea;w;2
2;Ivanov;m;2
2;Lisbeth;w;2
2;Jacques;m;2
2;Liv;w;2
2;Jan;m;2
2;Lore;w;2
2;Jari;m;2
2;Louisa;w;2
2;Jaron;m;2
2;Lovis;w;2
2;Jesper;m;2
2;Luca;w;2
2;Joachim;m;2
2;Luna;w;2
2;John;m;2
2;Lynn;w;2
2;Joseph;m;2
2;Malia;w;2
2;Juri;m;2
2;Malin;w;2
2;Jürgen;m;2
2;Mara;w;2
2;Kasimir;m;2
2;Margarethe;w;2
2;Kevin;m;2
2;Marlies;w;2
2;Khang;m;2
2;Martina;w;2
2;Klaus;m;2
2;Mathilde;w;2
2;Lee;m;2
2;Maya;w;2
2;Leopold;m;2
2;Mika;w;2
2;Lilian;m;2
2;Mila;w;2
2;Lothar;m;2
2;Milena;w;2
2;Lucas;m;2
2;Minna;w;2
2;Lutz;m;2
2;Natalia;w;2
2;Mads;m;2
2;Nehir;w;2
2;Magnus;m;2
2;Ngọc;w;2
2;Manfred;m;2
2;Nicole;w;2
2;Mario;m;2
2;Olivia;w;2
2;Marius;m;2
2;Paula;w;2
2;Marvin;m;2
2;Paulin;w;2
2;Matteo;m;2
2;Poppy;w;2
2;Matthias;m;2
2;Sandra;w;2
2;Mattis;m;2
2;Smilla;w;2
2;Max;m;2
2;Sofie;w;2
2;Maxim;m;2
2;Soraya;w;2
2;Mio;m;2
2;Sultan;w;2
2;Mohammed;m;2
2;Svea;w;2
2;Nate;m;2
2;Teresa;w;2
2;Nicolas;m;2
2;Theresa;w;2
2;Noel;m;2
2;Theresia;w;2
2;Otis;m;2
2;Valentinova;w;2
2;Pascal;m;2
2;Veronika;w;2
2;Peter;m;2
2;Yade;w;2
2;Phoenix;m;2
2;Zahra;w;2
2;Prince;m;2
2;Raphael;m;2
2;René;m;2
2;Reza;m;2
2;Rio;m;2
2;Ruben;m;2
2;Rubin;m;2
2;Rudolf;m;2
2;Said;m;2
2;Samuel;m;2
2;Santiago;m;2
2;Shaban;m;2
2;Simon;m;2
2;Stefan;m;2
2;Steven;m;2
2;Sven;m;2
2;Thiên;m;2
2;Tien;m;2
2;Tristan;m;2
2;Tuan;m;2
2;Tuấn;m;2
2;Ulrich;m;2
2;Victor;m;2
2;Werner;m;2
2;Wilder;m;2
2;Wilhelm;m;2
2;William;m;2
2;Willy;m;2
2;Yahya;m;2
2;Adriana;w;1
2;Aida;w;1
2;Aino;w;1
2;Aisha;w;1
2;Alicia;w;1
2;Aliya;w;1
2;Alya;w;1
2;Amber;w;1
2;Amina;w;1
2;Andrea;w;1
2;Annabella;w;1
2;Abbas;m;1
2;Ariana;w;1
2;Abdullah;m;1
2;Arina;w;1
2;Abed;m;1
2;Arwa;w;1
2;Adnan;m;1
2;Asel;w;1
2;Ahmed;m;1
2;Aybüke;w;1
2;Ahmet;m;1
2;Ayşe;w;1
2;Ajdin;m;1
2;Bao;w;1
2;Alan;m;1
2;Belinay;w;1
2;Aleksandar;m;1
2;Cataleya;w;1
2;Alessandro;m;1
2;Cecilia;w;1
2;Alexis;m;1
2;Dalal;w;1
2;Alfons;m;1
2;Dalia;w;1
2;Aljoscha;m;1
2;Darina;w;1
2;Alpaslan;m;1
2;Deniz;w;1
2;Alvin;m;1
2;Dima;w;1
2;Alwin;m;1
2;Douha;w;1
2;Amar;m;1
2;Ebba;w;1
2;Antoni;m;1
2;Eleni;w;1
2;Ardian;m;1
2;Elin;w;1
2;Arik;m;1
2;Elly;w;1
2;Arno;m;1
2;Elva;w;1
2;Arvid;m;1
2;Emely;w;1
2;Atakan;m;1
2;Emine;w;1
2;Aziz;m;1
2;Enid;w;1
2;Balthazar;m;1
2;Esra;w;1
2;Baran;m;1
2;Ewa;w;1
2;Benicio;m;1
2;Fatma;w;1
2;Bennet;m;1
2;Fine;w;1
2;Berat;m;1
2;Frederike;w;1
2;Berkin;m;1
2;Freyja;w;1
2;Bjarne;m;1
2;Friederike;w;1
2;Björn;m;1
2;Gina;w;1
2;Bojan;m;1
2;Hedi;w;1
2;Brian;m;1
2;Hedy;w;1
2;Caio;m;1
2;Hella;w;1
2;Caleb;m;1
2;Henriette;w;1
2;Carlos;m;1
2;Isla;w;1
2;Casper;m;1
2;Jade;w;1
2;Cedric;m;1
2;Jette;w;1
2;Christopher;m;1
2;Jolina;w;1
2;Connor;m;1
2;Josefina;w;1
2;Danny;m;1
2;Josefine;w;1
2;Davis;m;1
2;Joséphine;w;1
2;Dean;m;1
2;Karina;w;1
2;Devin;m;1
2;Klaudia;w;1
2;Devran;m;1
2;Laila;w;1
2;Diyar;m;1
2;Lamar;w;1
2;Duc;m;1
2;Layan;w;1
2;Efe;m;1
2;Leandra;w;1
2;Egon;m;1
2;Lene;w;1
2;Eli;m;1
2;Leonora;w;1
2;Elia;m;1
2;Leonore;w;1
2;Elmar;m;1
2;Leylani;w;1
2;Elyas;m;1
2;Liana;w;1
2;Emanuel;m;1
2;Lidia;w;1
2;Emilian;m;1
2;Lieselotte;w;1
2;Enea;m;1
2;Lili;w;1
2;Enes;m;1
2;Lilyan;w;1
2;Ensar;m;1
2;Linh;w;1
2;Ertugrul;m;1
2;Lisbeth;w;1
2;Ethan;m;1
2;Lorena;w;1
2;Eymen;m;1
2;Lou;w;1
2;Fernando;m;1
2;Louisa;w;1
2;Fridolin;m;1
2;Lua;w;1
2;Halil;m;1
2;Luana;w;1
2;Hamdi;m;1
2;Maia;w;1
2;Hassan;m;1
2;Malina;w;1
2;Hauke;m;1
2;Manessa;w;1
2;Henning;m;1
2;Marina;w;1
2;Henrik;m;1
2;Marta;w;1
2;Hızır;m;1
2;Mascha;w;1
2;Hussein;m;1
2;Meta;w;1
2;Igor;m;1
2;Milla;w;1
2;Ilja;m;1
2;Milou;w;1
2;Ilyas;m;1
2;Minh;w;1
2;Isaiah;m;1
2;Minna;w;1
2;Ismail;m;1
2;Miray;w;1
2;Issa;m;1
2;Momo;w;1
2;Jack;m;1
2;Mona;w;1
2;Jake;m;1
2;Nala;w;1
2;Jakub;m;1
2;Natalie;w;1
2;Jamal;m;1
2;Neele;w;1
2;Jamie;m;1
2;Nefes;w;1
2;Janik;m;1
2;Nela;w;1
2;Janne;m;1
2;Nesrin;w;1
2;Jannick;m;1
2;Nino;w;1
2;Jannik;m;1
2;Nisa;w;1
2;Jari;m;1
2;Noa;w;1
2;Jason;m;1
2;Noemi;w;1
2;Jean;m;1
2;Nova;w;1
2;Jeremy;m;1
2;Nuria;w;1
2;John;m;1
2;Oona;w;1
2;Jona;m;1
2;Pelin;w;1
2;Jonne;m;1
2;Pina;w;1
2;Joona;m;1
2;Pola;w;1
2;Jordan;m;1
2;Polly;w;1
2;Joris;m;1
2;Rayan;w;1
2;Joscha;m;1
2;Rebecca;w;1
2;Joseph;m;1
2;Ronja;w;1
2;Jud;m;1
2;Rose;w;1
2;Jupiter;m;1
2;Rubi;w;1
2;Kai;m;1
2;Safa;w;1
2;Kalle;m;1
2;Safiya;w;1
2;Kaspar;m;1
2;Selin;w;1
2;King;m;1
2;Silin;w;1
2;Klaas;m;1
2;Taleja;w;1
2;Kurt;m;1
2;Talia;w;1
2;Leander;m;1
2;Talin;w;1
2;Lias;m;1
2;Tamina;w;1
2;Lion;m;1
2;Thảo;w;1
2;Lionel;m;1
2;Valentina;w;1
2;Léonard;m;1
2;Veronika;w;1
2;Mahir;m;1
2;Viktoria;w;1
2;Maik;m;1
2;Viola;w;1
2;Marcel;m;1
2;Yael;w;1
2;Marco;m;1
2;Ylva;w;1
2;Marko;m;1
2;Ylvi;w;1
2;Mathis;m;1
2;Yuma;w;1
2;Mats;m;1
2;Zahra;w;1
2;Matthis;m;1
2;Zainab;w;1
2;Mehmed;m;1
2;Zeyneb;w;1
2;Mick;m;1
2;Zoë;w;1
2;Miko;m;1
2;Zuzanna;w;1
2;Mino;m;1
2;Zümra;w;1
2;Muhamed;m;1
2;Nathanael;m;1
2;Nemo;m;1
2;Nico;m;1
2;Nikita;m;1
2;Niko;m;1
2;Nikolai;m;1
2;Nikolas;m;1
2;Noel;m;1
2;Oliver;m;1
2;Onno;m;1
2;Osman;m;1
2;Ottokar;m;1
2;Owen;m;1
2;Pelle;m;1
2;Per;m;1
2;Phil;m;1
2;Pit;m;1
2;Rami;m;1
2;Raphael;m;1
2;Rejan;m;1
2;Rufus;m;1
2;Silas;m;1
2;Sinan;m;1
2;Talha;m;1
2;Tavi;m;1
2;Thies;m;1
2;Thilo;m;1
2;Thomas;m;1
2;Tiago;m;1
2;Tillmann;m;1
2;Tobias;m;1
2;Tony;m;1
2;Tristan;m;1
2;Trung;m;1
2;Trần;m;1
2;Umut;m;1
2;Valentino;m;1
2;Veysel;m;1
2;Vitus;m;1
2;Walid;m;1
2;Wanja;m;1
2;Willy;m;1
2;Yannis;m;1
2;Yaşar;m;1
2;Yousef;m;1
2;Yunes;m;1
2;Yunis;m;1
1;Abdelmouty;m;5
1;Hedwig;w;5
1;Dadi;m;5
1;Hussein;m;5
1;Anh;m;4
1;Adoley;w;4
1;Arn;m;4
1;Alice;w;4
1;Bernd;m;4
1;Brigitte;w;4
1;Kasimir;m;4
1;Felicitas;w;4
1;Khánh;m;4
1;Maria;w;4
1;Labib;m;4
1;Minou;w;4
1;Luca;m;4
1;Quintillia;w;4
1;Ludwig;m;4
1;Reni;w;4
1;Martin;m;4
1;Mohamed;m;4
1;Mostafa;m;4
1;Paul;m;4
1;Saturn;m;4
1;Abdullah;m;3
1;Adrien;m;3
1;Alaa;m;3
1;Alexandrovic;m;3
1;Adela;w;3
1;Ami;m;3
1;Akanke;w;3
1;Anton;m;3
1;Al-Khader;w;3
1;Antonin;m;3
1;Alaska;w;3
1;Antonio;m;3
1;Amal;w;3
1;Arild;m;3
1;Amanda;w;3
1;Armando;m;3
1;Amaya;w;3
1;Arnd;m;3
1;Anita;w;3
1;Arnold;m;3
1;Annamarie;w;3
1;Ayo;m;3
1;Antonina;w;3
1;Bakr;m;3
1;Audrey;w;3
1;Bao;m;3
1;Auri;w;3
1;Baphomet;m;3
1;Bambou;w;3
1;Bedir;m;3
1;Barbara;w;3
1;Bela;m;3
1;Barber;w;3
1;Bernd;m;3
1;Bastian;w;3
1;Berzan;m;3
1;Beatriz;w;3
1;Bowie;m;3
1;Betty;w;3
1;Burkhard;m;3
1;Camille;w;3
1;Carlo;m;3
1;Carmen;w;3
1;Charlie;m;3
1;Caterina;w;3
1;Colin;m;3
1;Catherine;w;3
1;Collin;m;3
1;Celeste;w;3
1;Cosmas;m;3
1;Christina;w;3
1;Daniel;m;3
1;Châu;w;3
1;Dante;m;3
1;Cleo;w;3
1;David;m;3
1;Cléo;w;3
1;Devin;m;3
1;Damkjær;w;3
1;Dieter;m;3
1;Dan;w;3
1;Dobrivoje;m;3
1;Diana;w;3
1;Dominique;m;3
1;Dilara;w;3
1;Duc;m;3
1;Djamah;w;3
1;Duong;m;3
1;Domenica;w;3
1;Eduard;m;3
1;Edith;w;3
1;Eliah;m;3
1;Editha;w;3
1;Elsayed;m;3
1;Edna;w;3
1;Erich;m;3
1;Efia;w;3
1;Erik;m;3
1;Eleni;w;3
1;Fakhri;m;3
1;Eline;w;3
1;Florens;m;3
1;Elisabeta;w;3
1;Florian;m;3
1;Elizabeth;w;3
1;François;m;3
1;Elly;w;3
